episode,steps,hit_count,total_reward,epsilon
121,26,6,-8.47,0.5453
122,46,12,-130.97,0.5425
123,38,12,-129.37,0.5398
124,34,10,-89.27,0.5371
125,51,19,-270.87,0.5344
126,50,12,-131.77,0.5318
127,39,13,-149.67,0.5291
128,31,7,-29.27,0.5265
129,43,13,-150.47,0.5238
130,26,4,31.13,0.5212
131,32,12,-128.47,0.5186
132,34,8,-49.67,0.5160
133,34,12,-128.87,0.5134
134,40,12,-130.07,0.5109
135,39,15,-189.27,0.5083
136,32,10,-88.87,0.5058
137,49,17,-230.57,0.5032
138,31,9,-68.87,0.5007
139,37,13,-149.27,0.4982
140,29,9,-68.47,0.4957
141,35,9,-69.67,0.4932
142,30,8,-48.87,0.4908
143,24,4,31.53,0.4883
144,30,10,-88.47,0.4859
145,28,8,-48.47,0.4835
146,30,8,-48.87,0.4810
147,35,11,-109.27,0.4786
148,29,7,-28.87,0.4762
149,48,12,-131.67,0.4739
150,30,10,-88.47,0.4715
151,40,12,-130.07,0.4691
152,31,7,-29.27,0.4668
153,36,14,-168.87,0.4645
154,22,2,71.53,0.4621
155,40,10,-90.47,0.4598
156,35,13,-148.87,0.4575
157,31,7,-29.27,0.4552
158,36,10,-89.67,0.4530
159,37,9,-70.07,0.4507
160,32,10,-88.87,0.4484
161,37,5,9.13,0.4462
162,30,10,-88.47,0.4440
163,31,9,-68.87,0.4417
164,37,9,-69.77,0.4395
165,23,3,51.53,0.4373
166,27,5,11.13,0.4352
167,26,6,-8.47,0.4330
168,28,8,-48.47,0.4308
169,34,8,-49.67,0.4287
170,29,7,-28.87,0.4265
171,28,4,30.73,0.4244
172,26,6,-8.47,0.4223
173,22,2,71.53,0.4202
174,30,6,-9.27,0.4181
175,26,6,-8.47,0.4160
176,30,8,-48.87,0.4139
177,37,15,-188.87,0.4118
178,35,9,-69.67,0.4098
179,30,8,-48.87,0.4077
180,31,9,-68.87,0.4057
181,23,3,51.53,0.4036
182,24,4,31.53,0.4016
183,25,5,11.53,0.3996
184,30,8,-48.87,0.3976
185,28,4,30.73,0.3956
186,34,10,-89.27,0.3936
187,23,3,51.53,0.3917
188,26,4,31.13,0.3897
189,31,9,-68.87,0.3878
190,23,1,91.13,0.3858
191,31,7,-29.27,0.3839
192,36,12,-129.27,0.3820
193,44,12,-130.57,0.3801
194,23,3,51.53,0.3782
195,22,2,71.53,0.3763
196,29,7,-28.87,0.3744
197,25,5,11.53,0.3725
198,30,8,-48.87,0.3707
199,26,4,31.13,0.3688
200,30,8,-48.87,0.3670
201,31,7,-29.27,0.3651
202,24,4,31.53,0.3633
203,34,6,-10.07,0.3615
204,31,9,-68.87,0.3597
205,31,9,-68.87,0.3579
206,31,7,-29.27,0.3561
207,34,8,-49.67,0.3543
208,26,6,-8.47,0.3525
209,27,7,-28.47,0.3508
210,28,8,-48.47,0.3490
211,25,5,11.53,0.3473
212,34,8,-49.67,0.3455
213,25,5,11.53,0.3438
214,26,6,-8.47,0.3421
215,22,2,71.53,0.3404
216,22,2,71.53,0.3387
217,25,5,11.53,0.3370
218,27,5,11.13,0.3353
219,25,3,51.13,0.3336
220,32,6,-9.67,0.3320
221,26,6,-8.47,0.3303
222,26,6,-8.47,0.3287
223,36,10,-89.67,0.3270
224,22,2,71.53,0.3254
225,29,5,10.73,0.3237
226,23,3,51.53,0.3221
227,29,7,-28.87,0.3205
228,23,3,51.53,0.3189
229,31,7,-29.27,0.3173
230,26,4,31.13,0.3157
231,27,7,-28.47,0.3142
232,21,1,91.53,0.3126
233,27,7,-28.47,0.3110
234,27,5,11.13,0.3095
235,26,6,-8.47,0.3079
236,27,5,11.13,0.3064
237,28,6,-8.87,0.3048
238,24,4,31.53,0.3033
239,25,5,11.53,0.3018
240,22,2,71.53,0.3003
241,24,4,31.53,0.2988
242,24,4,31.53,0.2973
243,28,6,-8.87,0.2958
244,31,5,10.33,0.2943
245,43,11,-110.57,0.2929
246,24,4,31.53,0.2914
247,21,1,91.53,0.2899
248,24,4,31.53,0.2885
249,24,4,31.53,0.2871
250,26,4,31.13,0.2856
251,25,5,11.53,0.2842
252,24,4,31.53,0.2828
253,24,4,31.53,0.2814
254,21,1,91.53,0.2799
255,27,5,11.13,0.2785
256,26,6,-8.47,0.2772
257,22,2,71.53,0.2758
258,21,1,91.53,0.2744
259,24,4,31.53,0.2730
260,24,2,71.13,0.2717
261,37,11,-109.37,0.2703
262,28,6,-8.87,0.2689
263,21,1,91.53,0.2676
264,26,6,-8.47,0.2663
265,27,5,11.43,0.2649
266,22,2,71.53,0.2636
267,24,4,31.53,0.2623
268,23,3,51.53,0.2610
269,25,3,51.13,0.2597
270,22,2,71.53,0.2584
271,26,4,31.43,0.2571
272,27,5,11.13,0.2558
273,28,4,30.73,0.2545
274,26,6,-8.47,0.2532
275,25,3,51.13,0.2520
276,32,10,-88.87,0.2507
277,20,0,111.53,0.2495
278,27,7,-28.47,0.2482
279,25,5,11.53,0.2470
280,24,2,71.13,0.2457
281,25,5,11.53,0.2445
282,23,3,51.53,0.2433
283,29,5,11.03,0.2421
284,33,7,-29.67,0.2409
285,24,4,31.53,0.2397
286,22,2,71.53,0.2385
287,22,2,71.53,0.2373
288,21,1,91.53,0.2361
289,26,4,31.13,0.2349
290,27,5,11.13,0.2337
291,23,3,51.53,0.2326
292,26,6,-8.47,0.2314
293,24,4,31.53,0.2302
294,25,5,11.53,0.2291
295,23,3,51.53,0.2279
296,23,3,51.53,0.2268
297,22,2,71.53,0.2257
298,24,2,71.43,0.2245
299,22,2,71.53,0.2234
300,25,5,11.53,0.2223
301,23,3,51.53,0.2212
302,25,5,11.53,0.2201
303,25,5,11.53,0.2190
304,25,1,90.73,0.2179
305,24,4,31.53,0.2168
306,26,4,31.13,0.2157
307,23,3,51.53,0.2146
308,26,6,-8.47,0.2136
309,22,2,71.53,0.2125
310,24,4,31.53,0.2114
311,24,4,31.53,0.2104
312,27,7,-28.47,0.2093
313,23,3,51.53,0.2083
314,25,3,51.13,0.2072
315,21,1,91.53,0.2062
316,22,2,71.53,0.2052
317,25,5,11.53,0.2041
318,22,2,71.53,0.2031
319,27,7,-28.47,0.2021
320,22,2,71.53,0.2011
321,28,4,30.73,0.2001
322,22,2,71.53,0.1991
323,25,3,51.13,0.1981
324,25,3,51.13,0.1971
325,23,3,51.53,0.1961
326,24,4,31.53,0.1951
327,26,4,31.13,0.1942
328,23,1,91.13,0.1932
329,20,0,111.53,0.1922
330,22,2,71.53,0.1913
331,21,1,91.53,0.1903
332,22,2,71.53,0.1894
333,27,5,11.43,0.1884
334,30,8,-48.87,0.1875
335,24,4,31.53,0.1865
336,29,7,-28.57,0.1856
337,22,2,71.53,0.1847
338,26,4,31.13,0.1837
339,24,4,31.53,0.1828
340,22,0,111.13,0.1819
341,24,4,31.53,0.1810
342,25,3,51.13,0.1801
343,24,2,71.13,0.1792
344,26,4,31.13,0.1783
345,22,2,71.53,0.1774
346,22,2,71.53,0.1765
347,24,4,31.53,0.1756
348,23,3,51.53,0.1748
349,21,1,91.53,0.1739
350,25,3,51.13,0.1730
351,24,4,31.53,0.1722
352,20,0,111.53,0.1713
353,29,3,50.33,0.1704
354,21,1,91.53,0.1696
355,28,6,-8.87,0.1687
356,21,1,91.53,0.1679
357,21,1,91.53,0.1671
358,25,5,11.53,0.1662
359,23,3,51.53,0.1654
360,24,2,71.13,0.1646
361,23,3,51.53,0.1637
362,22,2,71.53,0.1629
363,20,0,111.53,0.1621
364,24,4,31.53,0.1613
365,22,2,71.53,0.1605
366,22,2,71.53,0.1597
367,22,2,71.53,0.1589
368,22,2,71.53,0.1581
369,24,2,71.13,0.1573
370,25,1,90.73,0.1565
371,25,5,11.53,0.1557
372,22,2,71.53,0.1550
373,23,3,51.53,0.1542
374,24,2,71.43,0.1534
375,23,1,91.13,0.1526
376,23,3,51.53,0.1519
377,21,1,91.53,0.1511
378,21,1,91.53,0.1504
379,22,2,71.53,0.1496
380,21,1,91.53,0.1489
381,30,6,-9.27,0.1481
382,25,3,51.13,0.1474
383,22,2,71.53,0.1466
384,21,1,91.53,0.1459
385,23,3,51.53,0.1452
386,22,2,71.53,0.1445
387,23,3,51.53,0.1437
388,26,2,70.73,0.1430
389,21,1,91.53,0.1423
390,23,3,51.53,0.1416
391,25,1,90.73,0.1409
392,21,1,91.53,0.1402
393,25,5,11.53,0.1395
394,23,3,51.53,0.1388
395,21,1,91.53,0.1381
396,20,0,111.53,0.1374
397,21,1,91.53,0.1367
398,21,1,91.53,0.1360
399,24,4,31.53,0.1353
400,20,0,111.53,0.1347
401,24,2,71.13,0.1340
402,23,3,51.53,0.1333
403,22,2,71.53,0.1327
404,25,3,51.13,0.1320
405,21,1,91.53,0.1313
406,21,1,91.53,0.1307
407,20,0,111.53,0.1300
408,21,1,91.53,0.1294
409,21,1,91.53,0.1287
410,24,2,71.13,0.1281
411,21,1,91.53,0.1274
412,23,3,51.53,0.1268
413,26,6,-8.47,0.1262
414,31,5,10.63,0.1255
415,21,1,91.53,0.1249
416,21,1,91.53,0.1243
417,22,2,71.53,0.1237
418,22,2,71.53,0.1230
419,23,3,51.53,0.1224
420,21,1,91.53,0.1218
421,22,2,71.53,0.1212
422,21,1,91.53,0.1206
423,23,1,91.13,0.1200
424,20,0,111.53,0.1194
425,20,0,111.53,0.1188
426,21,1,91.53,0.1182
427,22,2,71.53,0.1176
428,21,1,91.53,0.1170
429,22,0,111.13,0.1164
430,20,0,111.53,0.1159
431,23,1,91.13,0.1153
432,22,2,71.53,0.1147
433,21,1,91.53,0.1141
434,23,3,51.53,0.1136
435,20,0,111.53,0.1130
436,23,1,91.13,0.1124
437,21,1,91.53,0.1119
438,22,2,71.53,0.1113
439,21,1,91.53,0.1108
440,22,2,71.53,0.1102
441,23,3,51.53,0.1096
442,24,4,31.53,0.1091
443,22,0,111.13,0.1086
444,21,1,91.53,0.1080
445,22,2,71.53,0.1075
446,22,2,71.53,0.1069
447,21,1,91.53,0.1064
448,24,4,31.53,0.1059
449,21,1,91.53,0.1053
450,22,2,71.53,0.1048
451,22,2,71.53,0.1043
452,22,2,71.53,0.1038
453,22,2,71.53,0.1032
454,22,2,71.53,0.1027
455,23,3,51.53,0.1022
456,21,1,91.53,0.1017
457,23,3,51.53,0.1012
458,25,3,51.13,0.1007
459,23,3,51.53,0.1002
460,22,2,71.53,0.0997
461,22,0,111.13,0.0992
462,20,0,111.53,0.0987
463,20,0,111.53,0.0982
464,21,1,91.53,0.0977
465,25,3,51.13,0.0972
466,25,3,51.13,0.0967
467,23,3,51.53,0.0962
468,21,1,91.53,0.0958
469,21,1,91.53,0.0953
470,21,1,91.53,0.0948
471,22,2,71.53,0.0943
472,25,5,11.53,0.0939
473,20,0,111.53,0.0934
474,21,1,91.53,0.0929
475,21,1,91.53,0.0925
476,21,1,91.53,0.0920
477,21,1,91.53,0.0915
478,21,1,91.53,0.0911
479,23,3,51.53,0.0906
480,24,2,71.13,0.0902
481,21,1,91.53,0.0897
482,22,2,71.53,0.0893
483,22,2,71.53,0.0888
484,21,1,91.53,0.0884
485,20,0,111.53,0.0879
486,21,1,91.53,0.0875
487,23,1,91.13,0.0871
488,20,0,111.53,0.0866
489,20,0,111.53,0.0862
490,21,1,91.53,0.0858
491,21,1,91.53,0.0853
492,20,0,111.53,0.0849
493,22,2,71.53,0.0845
494,21,1,91.53,0.0841
495,20,0,111.53,0.0836
496,23,3,51.53,0.0832
497,20,0,111.53,0.0828
498,21,1,91.53,0.0824
499,20,0,111.53,0.0820
500,20,0,111.53,0.0816
501,20,0,111.53,0.0812
502,21,1,91.53,0.0808
503,22,2,71.53,0.0804
504,21,1,91.53,0.0800
505,20,0,111.53,0.0796
506,22,2,71.53,0.0792
507,23,3,51.53,0.0788
508,21,1,91.53,0.0784
509,27,5,11.13,0.0780
510,24,4,31.53,0.0776
511,21,1,91.53,0.0772
512,22,2,71.53,0.0768
513,21,1,91.53,0.0764
514,20,0,111.53,0.0760
515,21,1,91.53,0.0757
516,21,1,91.53,0.0753
517,20,0,111.53,0.0749
518,21,1,91.53,0.0745
519,22,2,71.53,0.0742
520,20,0,111.53,0.0738
521,20,0,111.53,0.0734
522,23,1,91.13,0.0731
523,21,1,91.53,0.0727
524,20,0,111.53,0.0723
525,22,2,71.53,0.0720
526,21,1,91.53,0.0716
527,21,1,91.53,0.0712
528,23,3,51.53,0.0709
529,21,1,91.53,0.0705
530,21,1,91.53,0.0702
531,22,0,111.13,0.0698
532,20,0,111.53,0.0695
533,21,1,91.53,0.0691
534,20,0,111.53,0.0688
535,22,2,71.53,0.0684
536,20,0,111.53,0.0681
537,21,1,91.53,0.0678
538,20,0,111.53,0.0674
539,22,2,71.53,0.0671
540,21,1,91.53,0.0668
541,20,0,111.53,0.0664
542,22,2,71.53,0.0661
543,22,2,71.53,0.0658
544,21,1,91.53,0.0654
545,20,0,111.53,0.0651
546,23,1,91.13,0.0648
547,21,1,91.53,0.0645
548,20,0,111.53,0.0641
549,21,1,91.53,0.0638
550,20,0,111.53,0.0635
551,21,1,91.53,0.0632
552,24,4,31.53,0.0629
553,22,2,71.53,0.0625
554,20,0,111.53,0.0622
555,23,1,91.13,0.0619
556,20,0,111.53,0.0616
557,21,1,91.53,0.0613
558,22,0,111.13,0.0610
559,21,1,91.53,0.0607
560,21,1,91.53,0.0604
561,21,1,91.53,0.0601
562,21,1,91.53,0.0598
563,22,2,71.53,0.0595
564,21,1,91.53,0.0592
565,21,1,91.53,0.0589
566,20,0,111.53,0.0586
567,21,1,91.53,0.0583
568,20,0,111.53,0.0580
569,23,3,51.53,0.0577
570,20,0,111.53,0.0574
571,21,1,91.53,0.0571
572,23,3,51.53,0.0569
573,22,2,71.53,0.0566
574,21,1,91.53,0.0563
575,20,0,111.53,0.0560
576,23,1,91.13,0.0557
577,23,3,51.53,0.0555
578,21,1,91.53,0.0552
579,24,4,31.53,0.0549
580,21,1,91.53,0.0546
581,20,0,111.53,0.0544
582,20,0,111.53,0.0541
583,22,2,71.53,0.0538
584,20,0,111.53,0.0535
585,20,0,111.53,0.0533
586,20,0,111.53,0.0530
587,23,3,51.53,0.0527
588,22,0,111.43,0.0525
589,22,2,71.53,0.0522
590,21,1,91.53,0.0520
591,20,0,111.53,0.0517
592,20,0,111.53,0.0514
593,21,1,91.53,0.0512
594,21,1,91.53,0.0509
595,21,1,91.53,0.0507
596,21,1,91.53,0.0504
597,20,0,111.53,0.0502
598,20,0,111.53,0.0500
599,21,1,91.53,0.0500
600,20,0,111.53,0.0500
601,20,0,111.53,0.0500
602,21,1,91.53,0.0500
603,20,0,111.53,0.0500
604,20,0,111.53,0.0500
605,20,0,111.53,0.0500
606,21,1,91.53,0.0500
607,21,1,91.53,0.0500
608,20,0,111.53,0.0500
609,21,1,91.53,0.0500
610,20,0,111.53,0.0500
611,20,0,111.53,0.0500
612,21,1,91.53,0.0500
1,20,0,111.53,0.0000
2,20,0,111.53,0.0000
3,20,0,111.53,0.0000
4,20,0,111.53,0.0000
5,20,0,111.53,0.0000
6,20,0,111.53,0.0000
7,20,0,111.53,0.0000
8,20,0,111.53,0.0000
9,20,0,111.53,0.0000
10,20,0,111.53,0.0000
11,20,0,111.53,0.0000
12,20,0,111.53,0.0000
