episode,steps,hit_count,total_reward,epsilon
299,25,3,50.43,0.2234
300,24,4,31.53,0.2223
301,20,0,111.53,0.2212
302,24,4,31.53,0.2201
303,22,2,71.53,0.2190
304,22,2,71.53,0.2179
305,22,2,71.53,0.2168
306,24,2,71.03,0.2157
307,28,6,-9.57,0.2147
308,22,2,71.23,0.2136
309,28,6,-9.57,0.2125
310,22,2,71.53,0.2114
311,20,0,111.53,0.2104
312,22,2,71.53,0.2093
313,24,2,71.03,0.2083
314,22,2,71.53,0.2073
315,22,2,71.53,0.2062
316,27,3,50.83,0.2052
317,26,4,31.03,0.2042
318,27,5,10.73,0.2031
319,22,2,71.53,0.2021
320,21,1,91.53,0.2011
321,22,2,71.53,0.2001
322,27,7,-28.47,0.1991
323,22,2,71.53,0.1981
324,29,9,-69.07,0.1971
325,28,6,-9.27,0.1961
326,22,2,71.53,0.1952
327,26,4,30.93,0.1942
328,23,3,51.53,0.1932
329,23,3,51.23,0.1922
330,22,2,71.53,0.1913
331,21,1,91.53,0.1903
332,22,2,71.53,0.1894
333,22,2,71.53,0.1884
334,23,3,51.53,0.1875
335,28,6,-8.97,0.1865
336,23,3,51.53,0.1856
337,21,1,91.53,0.1847
338,24,4,31.23,0.1838
339,21,1,91.53,0.1828
340,23,3,51.53,0.1819
341,26,2,70.83,0.1810
342,23,3,51.53,0.1801
343,24,4,31.53,0.1792
344,23,3,51.53,0.1783
345,24,4,31.23,0.1774
346,23,1,91.33,0.1765
347,22,2,71.53,0.1757
348,23,3,51.53,0.1748
349,21,1,91.53,0.1739
350,25,3,51.03,0.1730
351,26,4,31.03,0.1722
352,24,4,31.23,0.1713
353,23,3,51.53,0.1705
354,21,1,91.53,0.1696
355,25,3,51.03,0.1688
356,20,0,111.53,0.1679
357,24,4,31.23,0.1671
358,24,4,31.23,0.1662
359,23,3,51.53,0.1654
360,22,2,71.53,0.1646
361,21,1,91.53,0.1638
362,21,1,91.53,0.1629
363,24,4,30.93,0.1621
364,26,4,31.03,0.1613
365,32,4,28.33,0.1605
366,23,3,51.53,0.1597
367,25,3,51.33,0.1589
368,21,1,91.53,0.1581
369,22,2,71.53,0.1573
370,29,7,-29.27,0.1565
371,22,2,71.53,0.1557
372,24,2,71.03,0.1550
373,23,3,51.53,0.1542
374,21,1,91.53,0.1534
375,24,2,71.03,0.1527
376,22,0,111.53,0.1519
377,20,0,111.53,0.1511
378,23,3,51.53,0.1504
379,21,1,91.53,0.1496
380,22,2,71.53,0.1489
381,21,1,91.53,0.1481
382,23,3,51.53,0.1474
383,24,4,31.53,0.1467
384,22,2,71.53,0.1459
385,20,0,111.53,0.1452
386,23,1,91.03,0.1445
387,21,1,91.53,0.1437
388,23,3,51.53,0.1430
389,26,4,31.03,0.1423
390,21,1,91.53,0.1416
391,27,5,10.43,0.1409
392,21,1,91.53,0.1402
393,20,0,111.53,0.1395
394,21,1,91.53,0.1388
395,21,1,91.53,0.1381
396,22,2,71.53,0.1374
397,20,0,111.53,0.1367
398,22,2,71.23,0.1360
399,20,0,111.53,0.1354
400,22,2,71.53,0.1347
401,20,0,111.53,0.1340
402,22,2,71.53,0.1333
403,25,3,51.03,0.1327
404,20,0,111.53,0.1320
405,22,2,71.53,0.1313
406,21,1,91.53,0.1307
407,20,0,111.53,0.1300
408,30,4,29.43,0.1294
409,22,2,71.53,0.1287
410,20,0,111.53,0.1281
411,21,1,91.53,0.1274
412,20,0,111.53,0.1268
413,22,2,71.53,0.1262
414,21,1,91.53,0.1255
415,22,2,71.23,0.1249
416,22,2,71.53,0.1243
417,26,6,-8.47,0.1237
418,25,5,11.23,0.1231
419,22,2,71.53,0.1224
420,22,2,71.53,0.1218
421,22,2,71.53,0.1212
422,21,1,191.53,0.1206
423,24,4,31.23,0.1200
424,21,1,91.53,0.1194
425,21,1,91.53,0.1188
426,22,2,71.53,0.1182
427,21,1,91.53,0.1176
428,23,3,51.23,0.1170
429,22,2,71.53,0.1165
430,23,3,51.23,0.1159
431,23,1,91.23,0.1153
432,22,2,71.53,0.1147
433,22,2,71.53,0.1141
434,25,5,11.23,0.1136
435,21,1,91.53,0.1130
436,22,2,71.53,0.1124
437,23,3,51.53,0.1119
438,25,3,51.03,0.1113
439,23,1,91.33,0.1108
440,20,0,111.53,0.1102
441,20,0,111.53,0.1097
442,23,3,51.23,0.1091
443,24,4,31.53,0.1086
444,22,2,71.53,0.1080
445,22,2,71.53,0.1075
446,20,0,111.53,0.1069
447,23,1,91.33,0.1064
448,26,4,30.43,0.1059
449,22,2,71.53,0.1053
450,25,3,51.33,0.1048
451,22,2,71.53,0.1043
452,21,1,191.53,0.1038
453,25,3,51.03,0.1033
454,22,2,71.53,0.1027
455,20,0,111.53,0.1022
456,21,1,91.53,0.1017
457,23,3,51.53,0.1012
458,22,2,71.53,0.1007
459,21,1,91.53,0.1002
460,20,0,111.53,0.0997
461,22,2,71.53,0.0992
462,22,2,71.53,0.0987
463,20,0,111.53,0.0982
464,20,0,111.53,0.0977
465,20,0,111.53,0.0972
466,22,2,71.23,0.0967
467,21,1,91.53,0.0963
468,20,0,111.53,0.0958
469,21,1,91.53,0.0953
470,24,4,31.23,0.0948
471,20,0,111.53,0.0943
472,20,0,111.53,0.0939
473,22,2,71.53,0.0934
474,21,1,91.53,0.0929
475,22,2,71.53,0.0925
476,29,5,10.53,0.0920
477,21,1,91.53,0.0916
478,21,1,91.53,0.0911
479,22,2,71.23,0.0906
480,23,3,51.53,0.0902
481,20,0,111.53,0.0897
482,24,4,30.63,0.0893
483,22,0,111.33,0.0888
484,20,0,111.53,0.0884
485,22,2,71.53,0.0880
486,21,1,91.53,0.0875
487,21,1,91.53,0.0871
488,22,2,71.53,0.0866
489,21,1,91.53,0.0862
490,23,3,51.53,0.0858
491,22,2,71.53,0.0853
492,22,2,71.53,0.0849
493,21,1,91.53,0.0845
494,23,3,51.53,0.0841
495,21,1,91.53,0.0837
496,20,0,111.53,0.0832
497,21,1,91.53,0.0828
498,20,0,111.53,0.0824
499,23,3,51.53,0.0820
500,22,2,71.53,0.0816
501,22,2,71.53,0.0812
502,20,0,111.53,0.0808
503,21,1,91.53,0.0804
504,23,1,91.03,0.0800
505,20,0,111.53,0.0796
506,21,1,91.53,0.0792
507,22,0,111.33,0.0788
508,20,0,111.53,0.0784
509,20,0,111.53,0.0780
510,22,2,71.53,0.0776
511,20,0,111.53,0.0772
512,20,0,111.53,0.0768
513,22,2,71.53,0.0764
514,20,0,111.53,0.0761
515,20,0,111.53,0.0757
516,21,1,91.53,0.0753
517,23,1,91.03,0.0749
518,20,0,111.53,0.0745
519,22,0,111.33,0.0742
520,21,1,91.53,0.0738
521,20,0,111.53,0.0734
522,20,0,111.53,0.0731
523,22,0,111.33,0.0727
524,23,1,91.33,0.0723
525,22,2,71.53,0.0720
526,21,1,91.53,0.0716
527,21,1,91.53,0.0713
528,21,1,91.53,0.0709
529,22,2,71.53,0.0705
530,22,2,71.53,0.0702
531,20,0,111.53,0.0698
532,21,1,91.53,0.0695
533,20,0,111.53,0.0691
534,20,0,111.53,0.0688
535,21,1,91.53,0.0685
536,22,2,71.53,0.0681
537,20,0,111.53,0.0678
538,21,1,91.53,0.0674
539,20,0,111.53,0.0671
540,23,3,51.53,0.0668
541,20,0,111.53,0.0664
542,21,1,91.53,0.0661
543,24,4,31.53,0.0658
544,22,2,71.53,0.0654
545,21,1,91.53,0.0651
546,21,1,91.53,0.0648
547,20,0,111.53,0.0645
548,21,1,91.53,0.0641
549,21,1,91.53,0.0638
550,20,0,111.53,0.0635
551,21,1,91.53,0.0632
552,20,0,111.53,0.0629
553,20,0,111.53,0.0625
554,22,2,71.53,0.0622
555,20,0,111.53,0.0619
556,20,0,111.53,0.0616
557,21,1,91.53,0.0613
558,22,2,71.53,0.0610
559,21,1,91.53,0.0607
560,20,0,111.53,0.0604
561,20,0,111.53,0.0601
562,21,1,91.53,0.0598
563,20,0,111.53,0.0595
564,20,0,111.53,0.0592
565,20,0,111.53,0.0589
566,21,1,91.53,0.0586
567,20,0,111.53,0.0583
568,23,3,51.23,0.0580
569,21,1,91.53,0.0577
570,21,1,91.53,0.0574
571,21,1,91.53,0.0572
572,21,1,91.53,0.0569
573,20,0,111.53,0.0566
574,20,0,111.53,0.0563
575,20,0,111.53,0.0560
576,22,2,71.53,0.0557
577,22,2,71.53,0.0555
578,20,0,111.53,0.0552
579,20,0,111.53,0.0549
580,24,2,71.03,0.0546
581,20,0,111.53,0.0544
582,24,4,31.53,0.0541
583,21,1,91.53,0.0538
584,21,1,91.53,0.0535
585,20,0,111.53,0.0533
586,21,1,91.53,0.0530
587,21,1,91.53,0.0527
588,23,1,91.33,0.0525
589,20,0,111.53,0.0522
590,22,2,71.53,0.0520
591,21,1,91.53,0.0517
592,21,1,91.53,0.0514
593,21,1,91.53,0.0512
594,21,1,91.53,0.0509
595,20,0,111.53,0.0507
596,21,1,91.53,0.0504
597,21,1,91.53,0.0502
598,22,2,71.53,0.0499
599,20,0,111.53,0.0499
600,20,0,111.53,0.0499
601,20,0,111.53,0.0499
602,21,1,91.53,0.0499
603,22,0,111.33,0.0499
604,20,0,111.53,0.0499
605,27,1,73.78,0.0499
1,193,89,-2025.67,0.9950
606,197,89,-1925.67,0.0499
607,20,0,11.53,0.0499
608,20,0,111.53,0.0499
609,20,0,211.53,0.0499
610,21,1,191.53,0.0499
611,21,1,91.53,0.0499
612,20,0,111.53,0.0499
613,20,0,11.53,0.0499
614,20,0,111.53,0.0499
615,20,0,111.53,0.0499
616,23,3,51.53,0.0499
617,21,1,91.53,0.0499
618,20,0,111.53,0.0499
619,23,1,91.48,0.0499
620,20,0,111.53,0.0499
621,21,1,91.53,0.0499
622,21,1,91.53,0.0499
623,20,0,111.53,0.0499
624,20,0,111.53,0.0499
