episode,steps,hit_count,total_reward,epsilon
94,103,47,-895.67,0.6243
95,63,27,-442.87,0.6211
96,73,23,-379.57,0.6180
97,65,23,-359.97,0.6149
98,62,22,-338.17,0.6119
99,119,49,-967.87,0.6088
100,74,22,-348.97,0.6058
101,57,17,-237.57,0.6027
102,69,23,-366.27,0.5997
103,91,31,-552.87,0.5967
104,82,26,-442.87,0.5937
105,123,41,-895.47,0.5908
106,85,27,-454.37,0.5878
107,72,20,-304.17,0.5849
108,92,36,-653.07,0.5820
109,90,32,-558.37,0.5790
110,61,23,-362.47,0.5762
111,85,21,-348.47,0.5733
112,67,27,-438.77,0.5704
113,135,47,-1009.47,0.5676
114,78,32,-558.87,0.5647
115,88,30,-525.47,0.5619
116,68,26,-422.07,0.5591
117,75,25,-404.27,0.5563
118,99,33,-613.87,0.5535
119,91,27,-493.07,0.5507
120,59,17,-237.47,0.5480
121,80,28,-481.97,0.5452
122,85,27,-457.67,0.5425
123,80,24,-395.17,0.5398
124,75,25,-419.37,0.5371
125,47,17,-232.07,0.5344
126,96,38,-702.87,0.5318
127,48,14,-172.47,0.5291
128,59,21,-315.97,0.5264
129,85,23,-387.67,0.5238
130,64,26,-418.87,0.5212
131,60,20,-296.97,0.5186
132,66,18,-267.97,0.5160
133,47,17,-230.27,0.5134
134,54,20,-292.77,0.5108
135,50,14,-172.67,0.5083
136,48,14,-170.97,0.5058
137,66,20,-299.67,0.5032
138,67,19,-280.77,0.5007
139,72,22,-355.97,0.4982
140,43,9,-72.17,0.4957
141,46,12,-132.77,0.4932
142,52,14,-176.47,0.4908
143,67,21,-326.97,0.4883
144,64,22,-341.47,0.4859
145,59,19,-274.27,0.4834
146,60,22,-336.77,0.4810
147,106,32,-594.37,0.4786
148,54,18,-258.37,0.4762
149,95,31,-595.57,0.4738
150,83,29,-523.17,0.4715
151,61,17,-239.77,0.4691
152,96,26,-461.97,0.4668
153,48,12,-132.97,0.4644
154,73,17,-252.97,0.4621
155,39,9,-68.17,0.4598
156,71,23,-367.37,0.4575
157,90,24,-413.17,0.4552
158,45,7,-30.77,0.4529
159,95,27,-505.47,0.4507
160,58,16,-227.37,0.4484
161,44,10,-90.07,0.4462
162,47,11,-112.37,0.4440
163,50,16,-212.57,0.4417
164,69,19,-285.47,0.4395
165,52,18,-254.37,0.4373
166,70,16,-263.77,0.4351
167,55,15,-197.67,0.4330
168,52,16,-212.97,0.4308
169,38,8,-48.77,0.4286
170,71,17,-265.67,0.4265
171,71,13,-165.17,0.4244
172,41,11,-109.97,0.4223
173,55,13,-158.67,0.4201
174,52,16,-213.67,0.4180
175,36,6,-8.77,0.4159
176,38,8,-149.07,0.4139
177,42,8,-49.77,0.4118
178,65,21,-322.17,0.4097
179,47,13,-150.07,0.4077
180,55,15,-201.17,0.4057
181,65,15,-210.87,0.4036
182,49,11,-117.97,0.4016
183,65,13,-175.57,0.3996
184,58,18,-258.47,0.3976
185,52,10,-97.17,0.3956
186,57,17,-235.27,0.3936
187,76,14,-193.07,0.3917
188,50,8,-54.77,0.3897
189,42,10,-89.57,0.3878
190,40,8,-50.47,0.3858
191,37,9,-67.97,0.3839
192,52,14,-177.67,0.3820
193,40,4,28.53,0.3801
194,47,11,-114.77,0.3782
195,70,12,-159.17,0.3763
196,71,17,-251.27,0.3744
197,54,8,-52.77,0.3725
198,86,26,-490.67,0.3707
199,34,4,32.13,0.3688
200,29,1,92.33,0.3670
201,42,8,-49.47,0.3651
202,51,15,-191.57,0.3633
203,63,11,-126.87,0.3615
204,56,6,-35.97,0.3597
205,52,12,-133.97,0.3579
206,36,6,-8.17,0.3561
207,98,16,-309.67,0.3543
208,47,11,-111.87,0.3525
209,51,11,-117.87,0.3508
210,47,7,-43.57,0.3490
211,55,9,-87.77,0.3473
212,33,5,12.03,0.3455
213,39,9,-68.47,0.3438
214,40,12,-129.17,0.3421
215,39,3,49.73,0.3404
216,53,13,-155.77,0.3387
217,42,8,-50.37,0.3370
218,61,13,-162.07,0.3353
219,40,6,-11.87,0.3336
220,40,8,-49.57,0.3320
221,48,10,-91.77,0.3303
222,56,20,-298.97,0.3286
223,40,8,-50.17,0.3270
224,38,6,-9.27,0.3254
225,61,13,-161.07,0.3237
226,52,6,-16.37,0.3221
227,46,6,-14.27,0.3205
228,45,5,5.13,0.3189
229,53,7,-35.57,0.3173
230,45,7,-31.97,0.3157
231,41,5,8.23,0.3141
232,35,5,11.53,0.3126
233,42,10,-88.67,0.3110
234,43,9,-69.77,0.3095
235,37,7,-28.17,0.3079
236,52,12,-137.57,0.3064
237,63,17,-238.57,0.3048
238,47,7,-33.67,0.3033
239,28,0,112.33,0.3018
240,41,7,-29.77,0.3003
241,39,5,7.83,0.2988
242,50,8,-59.57,0.2973
243,45,9,-73.27,0.2958
244,49,13,-154.77,0.2943
245,35,3,51.93,0.2929
246,42,10,-90.17,0.2914
247,41,7,-32.47,0.2899
248,39,9,-68.47,0.2885
249,57,15,-196.37,0.2870
250,36,4,31.63,0.2856
251,42,10,-89.27,0.2842
252,44,8,-57.47,0.2828
253,51,13,-150.47,0.2813
254,37,5,10.43,0.2799
255,38,6,-9.87,0.2785
256,43,5,8.03,0.2771
257,32,4,31.43,0.2758
258,46,6,-12.17,0.2744
259,40,10,-88.17,0.2730
260,42,10,-90.17,0.2716
261,35,1,91.43,0.2703
262,44,6,-15.57,0.2689
263,33,5,12.33,0.2676
264,32,4,32.33,0.2663
265,38,4,30.23,0.2649
266,42,6,-14.17,0.2636
267,35,3,50.73,0.2623
268,38,6,-8.67,0.2610
269,45,9,-75.37,0.2597
270,48,12,-132.07,0.2584
271,37,5,11.03,0.2571
272,33,3,51.83,0.2558
273,38,6,-8.67,0.2545
274,48,12,-132.07,0.2532
275,36,8,-47.97,0.2520
276,34,4,32.13,0.2507
277,30,2,72.33,0.2495
278,42,8,-49.17,0.2482
279,38,4,30.53,0.2470
280,44,6,-10.17,0.2457
281,37,5,11.33,0.2445
282,38,6,-8.67,0.2433
283,58,12,-146.57,0.2421
284,50,6,-17.97,0.2409
285,51,9,-80.47,0.2397
286,46,6,-13.37,0.2385
287,36,6,-8.47,0.2373
288,35,3,51.33,0.2361
289,33,5,12.33,0.2349
290,29,1,92.33,0.2337
291,44,8,-52.67,0.2326
292,41,5,6.13,0.2314
293,40,4,29.73,0.2302
294,44,4,26.03,0.2291
295,29,1,92.33,0.2279
296,28,0,112.33,0.2268
297,38,4,30.73,0.2257
298,37,5,11.63,0.2245
299,42,4,28.03,0.2234
300,43,9,-72.17,0.2223
301,42,6,-11.77,0.2212
302,40,4,29.13,0.2201
303,42,6,-11.17,0.2190
304,32,4,32.33,0.2179
305,44,4,19.43,0.2168
306,44,8,-50.87,0.2157
307,38,10,-88.27,0.2146
308,30,2,72.33,0.2136
309,32,2,71.83,0.2125
310,31,3,52.33,0.2114
311,40,4,25.53,0.2104
312,39,5,10.53,0.2093
313,41,9,-69.57,0.2083
314,68,12,-141.97,0.2072
315,38,4,30.23,0.2062
316,40,2,67.13,0.2052
317,43,5,10.73,0.2041
318,52,8,-59.47,0.2031
319,30,2,72.33,0.2021
320,33,5,12.33,0.2011
321,43,5,2.33,0.2001
322,37,3,50.53,0.1991
323,38,8,-49.37,0.1981
324,33,3,52.13,0.1971
325,36,4,29.23,0.1961
326,47,9,-75.87,0.1951
327,33,5,12.03,0.1942
328,33,5,12.03,0.1932
329,32,4,32.33,0.1922
330,33,3,52.33,0.1913
331,37,3,50.83,0.1903
332,32,4,32.03,0.1893
333,45,5,6.93,0.1884
334,28,0,112.33,0.1875
335,51,3,42.83,0.1865
336,40,6,-9.47,0.1856
337,34,4,31.83,0.1847
338,39,5,11.13,0.1837
339,32,2,71.83,0.1828
340,46,6,81.53,0.1819
341,31,3,52.33,0.1810
342,55,7,-37.17,0.1801
343,41,7,-30.37,0.1792
344,30,0,112.13,0.1783
345,30,2,72.33,0.1774
346,31,3,52.33,0.1765
347,34,6,-7.97,0.1756
348,32,4,32.33,0.1748
349,32,2,72.13,0.1739
350,31,3,52.33,0.1730
351,30,2,72.33,0.1721
352,30,2,72.33,0.1713
353,31,3,52.33,0.1704
354,35,5,11.83,0.1696
355,35,7,-27.67,0.1687
356,35,5,12.13,0.1679
357,30,0,112.13,0.1670
358,38,0,110.43,0.1662
359,32,4,32.33,0.1654
360,33,5,12.03,0.1646
361,35,1,89.93,0.1637
362,32,4,32.33,0.1629
363,31,3,52.33,0.1621
364,36,4,30.13,0.1613
365,32,4,32.33,0.1605
366,33,1,91.33,0.1597
367,33,5,12.03,0.1589
368,30,2,72.33,0.1581
369,38,4,31.13,0.1573
370,36,8,-47.97,0.1565
371,32,4,32.33,0.1557
372,32,2,71.83,0.1549
373,28,0,112.33,0.1542
374,32,2,72.13,0.1534
375,36,2,71.43,0.1526
376,29,1,92.33,0.1519
377,31,3,52.33,0.1511
378,29,1,92.33,0.1504
379,33,3,51.83,0.1496
380,33,3,51.83,0.1489
381,43,5,7.43,0.1481
382,34,4,31.83,0.1474
383,43,5,8.93,0.1466
384,36,6,-8.77,0.1459
385,31,3,52.33,0.1452
386,54,6,-37.57,0.1444
387,31,3,52.33,0.1437
388,28,0,112.33,0.1430
389,31,1,92.13,0.1423
390,29,1,92.33,0.1416
391,30,2,72.33,0.1409
392,32,4,32.33,0.1402
393,35,1,91.43,0.1395
394,36,2,69.93,0.1388
395,36,4,31.33,0.1381
396,32,4,32.33,0.1374
397,34,0,109.93,0.1367
398,28,0,112.33,0.1360
399,29,1,92.33,0.1353
400,34,4,31.23,0.1347
401,41,7,-30.07,0.1340
402,38,4,30.83,0.1333
403,33,5,12.33,0.1326
404,39,7,-29.27,0.1320
405,30,2,72.33,0.1313
406,36,4,31.33,0.1307
407,32,2,72.13,0.1300
408,31,3,52.33,0.1294
409,32,4,32.33,0.1287
410,35,3,51.63,0.1281
411,38,4,31.13,0.1274
412,34,2,70.73,0.1268
413,40,2,63.83,0.1262
414,32,4,32.33,0.1255
415,35,5,11.83,0.1249
416,30,2,72.33,0.1243
417,34,6,-7.67,0.1237
418,33,1,90.73,0.1230
419,38,4,29.93,0.1224
420,28,0,112.33,0.1218
421,32,2,71.83,0.1212
422,31,3,52.33,0.1206
423,37,1,86.73,0.1200
424,29,1,92.33,0.1194
425,32,4,32.33,0.1188
426,33,3,52.13,0.1182
427,80,4,-145.57,0.1176
428,30,2,72.03,0.1170
429,38,4,29.03,0.1164
430,34,2,71.63,0.1159
431,35,3,49.83,0.1153
432,32,2,72.13,0.1147
433,30,2,72.33,0.1141
434,28,0,112.33,0.1136
435,31,1,92.13,0.1130
436,30,2,72.33,0.1124
437,31,1,91.83,0.1119
438,29,1,92.33,0.1113
439,28,0,112.33,0.1107
440,30,2,72.33,0.1102
441,30,2,72.33,0.1096
442,33,3,52.13,0.1091
443,29,1,92.33,0.1085
444,28,0,112.33,0.1080
445,44,4,29.03,0.1075
446,40,4,30.33,0.1069
447,66,4,-18.17,0.1064
448,29,1,92.33,0.1059
449,29,1,92.33,0.1053
450,30,2,72.33,0.1048
451,29,1,92.33,0.1043
452,41,5,7.63,0.1038
453,66,6,-79.57,0.1032
454,31,1,92.13,0.1027
455,39,3,47.63,0.1022
456,37,3,49.03,0.1017
457,30,0,112.13,0.1012
458,34,2,71.63,0.1007
459,30,2,72.33,0.1002
460,29,1,92.33,0.0997
461,35,3,51.03,0.0992
462,31,1,92.13,0.0987
463,30,2,72.33,0.0982
464,34,2,71.33,0.0977
465,31,3,52.33,0.0972
466,31,1,92.13,0.0967
467,30,2,72.33,0.0962
468,31,1,92.13,0.0958
469,31,1,92.13,0.0953
470,32,2,72.13,0.0948
471,31,1,92.13,0.0943
472,32,4,32.33,0.0939
473,29,1,92.33,0.0934
474,29,1,92.33,0.0929
475,30,2,72.03,0.0925
476,37,3,47.83,0.0920
477,33,3,51.83,0.0915
478,47,5,-3.77,0.0911
479,29,1,92.33,0.0906
480,32,4,32.33,0.0902
481,30,2,72.03,0.0897
482,29,1,92.33,0.0893
483,37,1,89.73,0.0888
484,49,3,28.63,0.0884
485,31,3,152.33,0.0879
486,39,3,47.93,0.0875
487,45,1,83.53,0.0871
488,35,1,90.53,0.0866
489,29,1,92.33,0.0862
490,30,2,72.33,0.0858
491,38,0,109.53,0.0853
492,49,5,1.73,0.0849
493,64,6,-59.87,0.0845
494,30,2,72.33,0.0841
495,33,1,91.33,0.0836
496,33,1,91.33,0.0832
497,29,1,92.33,0.0828
498,37,1,87.93,0.0824
499,41,1,82.13,0.0820
500,33,1,91.33,0.0816
501,31,3,52.03,0.0812
502,47,3,41.73,0.0808
503,40,4,30.63,0.0804
504,29,1,92.33,0.0800
505,36,2,69.03,0.0796
506,39,1,85.03,0.0792
507,42,0,98.33,0.0788
508,50,4,-88.97,0.0784
509,68,6,-57.97,0.0780
510,34,0,109.93,0.0776
511,35,3,50.73,0.0772
512,31,1,92.13,0.0768
513,31,1,92.13,0.0764
514,61,1,54.33,0.0760
515,78,6,-154.87,0.0757
516,48,6,-25.87,0.0753
517,114,4,-317.87,0.0749
518,102,4,-250.67,0.0745
519,39,1,85.33,0.0742
520,37,3,48.13,0.0738
521,33,3,51.83,0.0734
522,35,3,51.33,0.0731
523,64,6,-34.37,0.0727
524,28,0,112.33,0.0723
525,34,0,109.93,0.0720
526,57,5,-6.37,0.0716
527,29,1,92.33,0.0712
528,30,2,72.33,0.0709
529,35,1,91.73,0.0705
530,28,0,112.33,0.0702
531,33,1,91.33,0.0698
532,28,0,112.33,0.0695
533,28,0,112.33,0.0691
534,30,0,112.13,0.0688
535,44,2,64.33,0.0684
536,28,0,112.33,0.0681
537,28,0,112.33,0.0678
538,31,1,92.33,0.0674
539,30,0,112.33,0.0671
540,39,1,85.53,0.0668
541,41,1,85.93,0.0664
542,33,1,90.93,0.0661
543,33,1,91.63,0.0658
544,31,3,52.33,0.0654
545,28,0,112.33,0.0651
546,28,0,112.33,0.0648
547,29,1,92.33,0.0645
548,28,0,112.33,0.0641
549,31,1,92.13,0.0638
550,30,2,72.33,0.0635
551,30,0,112.13,0.0632
552,30,2,72.33,0.0629
553,39,3,46.43,0.0625
554,31,1,92.13,0.0622
555,29,1,92.33,0.0619
556,36,0,107.93,0.0616
557,31,3,52.03,0.0613
558,29,1,92.33,0.0610
559,33,5,12.03,0.0607
560,28,0,112.33,0.0604
561,28,0,212.33,0.0601
562,31,1,92.13,0.0598
563,37,1,89.73,0.0595
564,29,1,92.33,0.0592
565,34,0,109.93,0.0589
566,31,1,92.13,0.0586
567,38,2,66.73,0.0583
568,28,0,112.33,0.0580
569,39,1,88.93,0.0577
570,48,2,51.03,0.0574
571,31,1,91.83,0.0571
572,28,0,112.33,0.0569
573,30,2,72.33,0.0566
574,30,2,72.33,0.0563
575,29,1,92.33,0.0560
576,30,0,112.13,0.0557
577,32,4,32.33,0.0555
578,29,1,92.33,0.0552
579,29,1,92.33,0.0549
580,38,2,-31.47,0.0546
581,30,2,72.33,0.0544
582,29,1,92.33,0.0541
583,31,1,92.13,0.0538
584,32,0,111.33,0.0535
585,29,1,92.33,0.0533
586,30,0,112.13,0.0530
587,28,0,112.33,0.0527
588,30,0,112.13,0.0525
589,29,1,92.33,0.0522
590,32,0,111.33,0.0520
591,30,0,112.13,0.0517
592,29,1,92.33,0.0514
593,39,3,46.73,0.0512
594,30,0,112.13,0.0509
595,29,1,92.33,0.0507
596,33,1,91.33,0.0504
597,29,1,92.33,0.0502
598,28,0,112.33,0.0499
599,28,0,112.33,0.0499
600,35,3,51.33,0.0499
601,30,0,112.13,0.0499
602,38,2,69.73,0.0499
603,30,0,112.13,0.0499
604,28,0,112.33,0.0499
605,30,0,112.13,0.0499
606,28,0,112.33,0.0499
607,30,2,72.33,0.0499
608,39,1,85.33,0.0499
609,39,1,89.73,0.0499
610,36,0,107.93,0.0499
611,33,1,91.63,0.0499
612,93,3,-189.07,0.0499
613,29,1,92.33,0.0499
614,53,3,134.23,0.0499
615,44,4,22.33,0.0499
616,37,1,89.03,0.0499
