episode,steps,hit_count,total_reward,epsilon
281,44,4,39.18,0.0977
282,47,5,18.68,0.0968
283,45,5,18.88,0.0958
284,42,2,79.18,0.0948
285,40,0,118.95,0.0939
286,43,1,98.98,0.0930
287,44,2,78.98,0.0920
288,47,1,96.78,0.0911
289,43,1,98.98,0.0902
290,41,1,99.18,0.0893
291,41,1,99.18,0.0884
292,45,3,58.98,0.0875
293,41,1,99.18,0.0866
294,42,2,79.18,0.0858
295,41,1,99.18,0.0849
296,42,2,79.18,0.0841
297,46,4,38.68,0.0832
298,40,0,119.18,0.0824
299,42,2,79.18,0.0816
300,43,3,59.18,0.0808
301,41,1,99.18,0.0799
302,43,3,59.18,0.0791
303,40,0,119.18,0.0784
304,46,2,78.78,0.0776
305,42,2,79.18,0.0768
306,44,2,78.68,0.0760
307,44,4,39.18,0.0753
308,44,2,78.98,0.0745
309,41,1,99.18,0.0738
310,40,0,119.18,0.0730
311,44,4,38.88,0.0723
312,40,0,119.18,0.0716
313,43,3,59.18,0.0709
314,48,8,-43.82,0.0702
315,79,3,-36.22,0.0695
316,43,3,59.18,0.0688
317,80,18,-311.42,0.0681
318,412,176,-5941.92,0.0674
319,93,5,-146.12,0.0667
320,94,2,-111.72,0.0660
321,94,4,-152.72,0.0654
322,243,15,-1411.92,0.0647
323,124,8,-418.62,0.0641
324,177,29,-1233.32,0.0634
325,275,219,-7146.32,0.0628
326,281,239,-7749.52,0.0622
327,273,225,-7263.42,0.0616
328,152,112,-3352.02,0.0609
329,48,8,-42.62,0.0603
330,90,50,-1248.02,0.0597
331,62,20,-332.62,0.0591
332,74,34,-700.32,0.0585
333,207,67,-2037.32,0.0580
334,86,44,-1058.02,0.0574
335,298,254,-8272.92,0.0568
336,155,87,-2539.52,0.0562
337,130,14,-424.62,0.0557
338,98,54,-1372.22,0.0551
339,375,323,-10613.12,0.0546
340,92,52,-1051.62,0.0540
341,180,130,-3992.62,0.0535
342,158,4,-251.92,0.0529
343,74,2,19.48,0.0524
344,103,5,-102.52,0.0519
345,46,6,-1.12,0.0514
346,42,2,79.18,0.0509
347,40,0,119.18,0.0504
348,40,0,119.18,0.0498
349,43,3,59.18,0.0498
350,42,2,79.18,0.0498
351,41,1,99.18,0.0498
352,41,1,99.18,0.0498
353,41,1,99.18,0.0498
354,41,1,99.18,0.0498
