episode,steps,hit_count,total_reward,epsilon
555,30,0,112.33,0.0619
556,29,1,92.33,0.0616
557,29,1,92.33,0.0613
558,29,1,92.33,0.0610
559,30,2,72.33,0.0607
560,30,2,72.33,0.0604
561,30,0,112.13,0.0601
562,29,1,92.33,0.0598
563,30,2,72.03,0.0595
564,28,0,112.33,0.0592
565,28,0,112.33,0.0589
566,28,0,112.33,0.0586
567,28,0,112.33,0.0583
568,29,1,92.33,0.0580
569,28,0,112.33,0.0577
570,31,1,91.83,0.0574
571,28,0,112.33,0.0572
572,29,1,92.33,0.0569
573,28,0,112.33,0.0566
574,28,0,112.33,0.0563
575,28,0,112.33,0.0560
576,28,0,112.33,0.0557
577,30,0,112.13,0.0555
578,28,0,112.33,0.0552
579,28,0,112.33,0.0549
580,28,0,112.33,0.0546
581,30,2,72.33,0.0544
582,29,1,92.33,0.0541
583,28,0,112.33,0.0538
584,30,2,72.33,0.0535
585,29,1,92.33,0.0533
586,28,0,112.33,0.0530
587,29,1,92.33,0.0527
588,30,0,112.33,0.0525
589,29,1,92.33,0.0522
590,28,0,112.33,0.0520
591,28,0,112.33,0.0517
592,29,1,92.33,0.0514
593,29,1,92.33,0.0512
594,28,0,112.33,0.0509
595,29,1,92.33,0.0507
596,28,0,112.33,0.0504
597,30,2,72.33,0.0502
598,30,2,72.33,0.0499
599,30,2,72.33,0.0499
600,31,3,52.33,0.0499
601,29,1,92.33,0.0499
602,31,3,52.33,0.0499
603,28,0,112.33,0.0499
604,29,1,92.33,0.0499
