episode,steps,hit_count,total_reward,epsilon
69,75,33,-567.27,0.4998
70,69,25,-396.27,0.4948
71,42,10,-85.52,0.4899
72,36,8,-42.32,0.4850
73,42,8,-45.67,0.4801
74,43,11,-105.57,0.4753
75,66,28,-461.52,0.4706
76,55,13,-149.67,0.4659
77,38,10,-82.62,0.4612
78,49,13,-149.12,0.4566
79,45,11,-106.27,0.4520
80,43,11,-105.52,0.4475
81,38,10,-82.62,0.4430
82,42,10,-84.67,0.4386
83,38,4,35.53,0.4342
84,41,11,-104.52,0.4299
85,65,21,-315.82,0.4256
86,40,6,-4.17,0.4213
87,52,14,-170.42,0.4171
88,41,11,-103.32,0.4129
89,40,8,-43.42,0.4088
90,51,13,-147.97,0.4047
91,38,8,-42.72,0.4007
92,46,16,-204.82,0.3967
93,33,5,17.98,0.3927
94,37,9,-62.62,0.3888
95,36,6,-2.42,0.3849
96,37,9,-62.92,0.3810
97,40,10,-83.62,0.3772
98,44,12,-125.87,0.3735
99,42,10,-82.82,0.3697
100,43,9,-65.12,0.3660
101,39,9,-63.62,0.3624
102,54,12,-128.12,0.3587
103,41,7,-23.57,0.3552
104,32,4,37.98,0.3516
105,34,4,36.68,0.3481
106,39,5,16.13,0.3446
107,41,13,-143.52,0.3412
108,39,7,-23.72,0.3378
109,46,14,-163.72,0.3344
110,34,4,37.58,0.3310
111,34,6,-2.02,0.3277
112,40,10,-83.02,0.3244
113,38,8,-43.02,0.3212
114,47,11,-108.17,0.3180
115,38,4,36.48,0.3148
116,39,11,-102.92,0.3117
117,42,8,-43.52,0.3085
118,37,5,16.83,0.3055
119,35,7,-23.22,0.3024
120,35,7,-22.02,0.2994
121,33,5,17.98,0.2964
122,38,8,-43.32,0.2934
123,41,11,-103.92,0.2905
124,43,9,-68.67,0.2876
125,34,4,36.68,0.2847
126,48,12,-126.02,0.2819
127,36,4,36.58,0.2790
128,33,5,17.98,0.2763
129,32,4,37.98,0.2735
130,36,6,-3.02,0.2708
131,33,3,57.28,0.2680
132,37,7,-22.42,0.2654
133,39,9,-63.32,0.2627
134,34,4,37.28,0.2601
135,33,3,57.28,0.2575
136,35,7,-22.32,0.2549
137,35,5,16.98,0.2524
138,32,4,37.98,0.2498
139,32,4,37.98,0.2473
140,33,5,17.98,0.2449
141,39,9,-62.42,0.2424
142,32,4,37.68,0.2400
143,37,7,-23.02,0.2376
144,33,3,57.28,0.2352
145,37,9,-62.92,0.2329
146,33,3,57.58,0.2305
147,32,4,37.68,0.2282
148,34,4,37.28,0.2259
149,31,3,57.98,0.2237
150,35,7,-22.32,0.2215
151,34,4,37.28,0.2192
152,35,5,17.28,0.2170
153,29,1,97.98,0.2149
154,34,2,77.18,0.2127
155,31,3,57.98,0.2106
156,34,6,-2.32,0.2085
157,30,2,77.98,0.2064
158,32,2,77.88,0.2043
159,33,3,57.58,0.2023
160,32,4,37.98,0.2003
161,30,2,77.98,0.1983
162,31,3,57.98,0.1963
163,29,1,97.98,0.1943
164,32,4,37.98,0.1924
165,41,9,-63.72,0.1905
166,32,4,37.98,0.1886
167,32,4,37.98,0.1867
168,33,5,17.98,0.1848
169,30,2,77.98,0.1830
170,31,3,57.08,0.1811
171,30,2,77.98,0.1793
172,32,4,37.68,0.1775
173,31,3,57.98,0.1757
174,35,7,-23.22,0.1740
175,32,4,37.98,0.1722
176,33,3,57.58,0.1705
177,34,6,-2.32,0.1688
178,28,0,117.98,0.1671
179,30,2,77.98,0.1655
180,29,1,97.98,0.1638
181,30,2,77.98,0.1622
182,33,3,56.38,0.1605
183,34,4,36.98,0.1589
184,34,4,37.28,0.1574
185,37,5,15.98,0.1558
186,29,1,97.98,0.1542
187,32,4,37.98,0.1527
188,30,2,77.98,0.1512
189,32,4,37.98,0.1496
190,31,3,57.98,0.1481
191,34,4,37.28,0.1467
192,28,0,117.98,0.1452
193,34,4,36.98,0.1437
194,32,2,77.28,0.1423
195,38,8,-43.62,0.1409
196,30,2,77.68,0.1395
197,28,0,117.98,0.1381
198,28,0,117.98,0.1367
199,30,2,77.98,0.1353
200,29,1,97.98,0.1340
201,28,0,117.98,0.1326
202,29,1,97.98,0.1313
203,28,0,117.98,0.1300
204,29,1,97.98,0.1287
205,30,2,77.98,0.1274
206,30,2,77.98,0.1261
207,29,1,97.98,0.1249
208,32,4,37.98,0.1236
209,30,2,77.98,0.1224
210,30,2,77.98,0.1212
211,33,3,56.68,0.1200
212,33,5,17.68,0.1188
213,31,3,57.68,0.1176
214,29,1,97.98,0.1164
215,29,1,97.98,0.1152
216,28,0,117.98,0.1141
217,31,3,57.98,0.1129
218,32,2,77.58,0.1118
219,28,0,117.98,0.1107
220,33,5,17.68,0.1096
221,29,1,97.98,0.1085
222,29,1,97.98,0.1074
223,31,3,57.98,0.1063
224,31,1,97.58,0.1053
225,33,3,57.58,0.1042
226,30,0,117.58,0.1032
227,30,2,77.98,0.1021
228,30,2,77.68,0.1011
229,30,2,77.98,0.1001
230,30,2,77.98,0.0991
231,28,0,117.98,0.0981
232,29,1,97.98,0.0971
233,28,0,117.98,0.0962
234,30,2,77.68,0.0952
235,30,0,117.58,0.0942
236,33,5,17.98,0.0933
237,28,0,117.98,0.0924
238,30,2,77.68,0.0914
239,28,0,117.98,0.0905
240,31,3,57.98,0.0896
241,28,0,117.98,0.0887
242,29,1,97.98,0.0878
243,33,3,57.28,0.0870
244,31,3,57.98,0.0861
245,31,3,57.98,0.0852
246,31,1,97.88,0.0844
247,29,1,97.98,0.0835
248,31,3,57.98,0.0827
249,28,0,117.98,0.0819
250,30,2,77.98,0.0811
251,34,4,37.58,0.0802
252,30,2,77.98,0.0794
253,28,0,117.98,0.0787
254,28,0,117.98,0.0779
255,31,3,57.98,0.0771
256,28,0,117.98,0.0763
257,30,2,77.98,0.0756
258,29,1,97.98,0.0748
259,30,2,77.98,0.0740
260,30,2,77.98,0.0733
261,28,0,117.98,0.0726
262,32,4,37.98,0.0718
263,31,1,97.58,0.0711
264,28,0,117.98,0.0704
265,29,1,97.98,0.0697
266,28,0,117.98,0.0690
267,32,2,77.58,0.0683
268,29,1,97.98,0.0676
269,28,0,117.98,0.0670
270,30,2,77.98,0.0663
271,31,3,57.98,0.0656
272,29,1,97.98,0.0650
273,29,1,97.98,0.0643
274,29,1,97.98,0.0637
275,29,1,97.98,0.0630
276,30,0,117.58,0.0624
277,28,0,117.98,0.0618
278,28,0,117.98,0.0612
279,31,1,97.58,0.0606
280,28,0,117.98,0.0600
281,31,1,97.28,0.0594
282,28,0,117.98,0.0588
283,30,2,77.98,0.0582
284,28,0,117.98,0.0576
285,28,0,117.98,0.0570
286,28,0,117.98,0.0565
287,30,2,77.98,0.0559
288,30,2,77.98,0.0553
289,30,2,77.98,0.0548
290,28,0,117.98,0.0542
291,31,3,57.98,0.0537
292,29,1,97.98,0.0531
293,28,0,117.98,0.0526
294,29,1,97.98,0.0521
295,29,1,97.98,0.0516
296,30,2,77.98,0.0511
297,29,1,97.98,0.0505
298,31,3,57.98,0.0500
299,29,1,97.98,0.0500
300,28,0,117.98,0.0500
301,28,0,117.98,0.0500
302,28,0,117.98,0.0500
303,28,0,117.98,0.0500
304,30,2,77.98,0.0500
305,31,1,97.58,0.0500
306,30,2,77.98,0.0500
307,29,1,97.98,0.0500
308,28,0,117.98,0.0500
