episode,steps,hit_count,total_reward,epsilon
328,36,4,32.73,0.1932
329,36,2,72.33,0.1922
330,40,6,-7.67,0.1913
331,37,5,12.73,0.1903
332,38,6,-7.27,0.1893
333,42,4,31.83,0.1884
334,36,2,72.33,0.1875
335,45,9,-67.77,0.1865
336,38,4,32.33,0.1856
337,36,2,72.63,0.1847
338,37,3,52.63,0.1837
339,36,4,32.73,0.1828
340,41,9,-67.27,0.1819
341,37,5,12.73,0.1810
342,34,2,72.73,0.1801
343,34,2,72.73,0.1792
344,36,4,32.73,0.1783
345,34,2,72.73,0.1774
346,37,3,52.33,0.1765
347,37,3,52.63,0.1756
348,49,9,-68.87,0.1748
349,38,4,32.33,0.1739
350,40,8,-47.27,0.1730
351,39,7,-27.27,0.1721
352,36,4,32.73,0.1713
353,37,5,12.73,0.1704
354,40,6,-7.37,0.1696
355,42,6,-8.07,0.1687
356,38,6,-7.27,0.1679
357,36,4,32.73,0.1670
358,37,5,12.73,0.1662
359,37,3,52.33,0.1654
360,40,6,-7.67,0.1646
361,40,8,-47.27,0.1637
362,35,3,52.73,0.1629
363,38,6,-7.27,0.1621
364,37,5,12.73,0.1613
365,37,3,52.63,0.1605
366,36,4,32.73,0.1597
367,39,7,-27.27,0.1589
368,35,3,52.73,0.1581
369,32,0,112.73,0.1573
370,33,1,92.73,0.1565
371,36,4,32.73,0.1557
372,36,2,72.63,0.1549
373,37,5,12.73,0.1542
374,38,6,-7.27,0.1534
375,39,5,12.33,0.1526
376,36,2,72.33,0.1519
377,42,6,-8.07,0.1511
378,33,1,92.73,0.1504
379,33,1,92.73,0.1496
380,36,2,72.63,0.1489
381,38,6,-7.27,0.1481
382,36,4,32.73,0.1474
383,39,7,-27.27,0.1466
384,34,2,72.73,0.1459
385,37,5,12.73,0.1452
386,34,2,72.73,0.1444
387,35,3,52.73,0.1437
388,37,3,52.33,0.1430
389,38,6,-7.27,0.1423
390,36,4,32.73,0.1416
391,37,3,52.33,0.1409
392,33,1,92.73,0.1402
393,39,5,12.33,0.1395
394,34,2,72.73,0.1388
395,36,4,32.73,0.1381
396,37,5,12.73,0.1374
397,33,1,92.73,0.1367
398,33,1,92.73,0.1360
399,33,1,92.73,0.1353
400,33,1,92.73,0.1347
401,33,1,92.73,0.1340
402,35,3,52.73,0.1333
403,43,5,12.13,0.1326
404,36,4,32.73,0.1320
405,35,1,92.63,0.1313
406,34,2,72.73,0.1307
407,34,2,72.73,0.1300
408,33,1,92.73,0.1294
409,39,5,12.33,0.1287
410,43,7,-28.07,0.1281
411,33,1,92.73,0.1274
412,36,4,32.73,0.1268
413,38,6,-7.27,0.1262
414,34,2,72.73,0.1255
415,36,2,72.63,0.1249
416,39,3,51.93,0.1243
417,38,4,32.33,0.1237
418,38,4,32.63,0.1230
419,39,5,12.33,0.1224
420,35,3,52.73,0.1218
421,34,2,72.73,0.1212
422,33,1,92.73,0.1206
423,33,1,92.73,0.1200
424,36,4,32.73,0.1194
425,37,5,12.73,0.1188
426,35,3,52.73,0.1182
427,33,1,92.73,0.1176
428,33,1,92.73,0.1170
429,34,2,72.73,0.1164
430,34,0,112.33,0.1159
431,37,3,52.33,0.1153
432,32,0,112.73,0.1147
433,34,2,72.73,0.1141
434,35,3,52.73,0.1136
435,35,3,52.73,0.1130
436,32,0,112.73,0.1124
437,37,3,52.33,0.1119
438,34,0,112.63,0.1113
439,32,0,112.73,0.1107
440,37,3,52.33,0.1102
441,36,2,72.33,0.1096
442,35,3,52.73,0.1091
443,32,0,112.73,0.1085
444,34,2,72.73,0.1080
445,32,0,112.73,0.1075
446,32,0,112.73,0.1069
447,36,2,72.33,0.1064
448,32,0,112.73,0.1059
449,36,4,32.73,0.1053
450,38,2,72.23,0.1048
451,38,2,72.23,0.1043
452,32,0,112.73,0.1038
453,35,3,52.73,0.1032
454,37,5,12.73,0.1027
455,34,2,72.73,0.1022
456,37,5,12.73,0.1017
457,33,1,92.73,0.1012
458,33,1,92.73,0.1007
459,35,1,92.33,0.1002
460,36,2,72.33,0.0997
461,34,2,72.73,0.0992
462,35,3,52.73,0.0987
463,32,0,112.73,0.0982
464,34,2,72.73,0.0977
465,35,3,52.73,0.0972
466,37,5,12.73,0.0967
467,35,3,52.73,0.0962
468,36,4,32.73,0.0958
469,36,4,32.73,0.0953
470,36,4,32.73,0.0948
471,38,4,32.33,0.0943
472,33,1,92.73,0.0939
473,33,1,92.73,0.0934
474,33,1,92.73,0.0929
475,34,2,72.73,0.0925
476,34,2,72.73,0.0920
477,33,1,92.73,0.0915
478,34,2,72.73,0.0911
479,36,4,32.73,0.0906
480,32,0,112.73,0.0902
481,34,2,72.73,0.0897
482,40,4,31.93,0.0893
483,36,4,32.73,0.0888
484,35,3,52.73,0.0884
485,33,1,92.73,0.0879
486,36,2,72.33,0.0875
487,33,1,92.73,0.0871
488,37,5,12.73,0.0866
489,35,3,52.73,0.0862
490,32,0,112.73,0.0858
491,37,5,12.73,0.0853
492,35,3,52.73,0.0849
493,35,1,92.33,0.0845
494,35,3,52.73,0.0841
495,34,2,72.73,0.0836
496,38,4,32.33,0.0832
497,35,1,92.63,0.0828
498,33,1,92.73,0.0824
499,33,1,92.73,0.0820
500,33,1,92.73,0.0816
501,34,2,72.73,0.0812
502,34,2,72.73,0.0808
503,34,2,72.73,0.0804
504,34,0,112.33,0.0800
505,33,1,92.73,0.0796
506,36,2,72.33,0.0792
507,39,5,12.63,0.0788
508,35,3,52.73,0.0784
509,35,3,52.73,0.0780
510,33,1,92.73,0.0776
511,33,1,92.73,0.0772
512,33,1,92.73,0.0768
513,37,5,12.73,0.0764
514,32,0,112.73,0.0760
515,33,1,92.73,0.0757
516,34,2,72.73,0.0753
517,33,1,92.73,0.0749
518,35,1,92.63,0.0745
519,33,1,92.73,0.0742
520,32,0,112.73,0.0738
521,33,1,92.73,0.0734
522,34,0,112.33,0.0731
523,37,3,52.63,0.0727
524,33,1,92.73,0.0723
525,38,4,32.33,0.0720
526,36,4,32.73,0.0716
527,36,2,72.33,0.0712
528,33,1,92.73,0.0709
529,37,3,52.63,0.0705
530,33,1,92.73,0.0702
531,33,1,92.73,0.0698
532,37,3,52.33,0.0695
533,33,1,92.73,0.0691
534,34,2,72.73,0.0688
535,34,2,72.73,0.0684
536,39,7,-27.27,0.0681
537,32,0,112.73,0.0678
538,32,0,112.73,0.0674
539,32,0,112.73,0.0671
540,33,1,92.73,0.0668
541,34,2,72.73,0.0664
542,36,2,72.33,0.0661
543,35,1,92.33,0.0658
544,34,0,112.33,0.0654
545,32,0,112.73,0.0651
546,33,1,92.73,0.0648
547,33,1,92.73,0.0645
548,35,3,52.73,0.0641
549,32,0,112.73,0.0638
550,34,2,72.73,0.0635
551,36,2,72.33,0.0632
552,38,6,-7.27,0.0629
553,33,1,92.73,0.0625
554,34,2,72.73,0.0622
555,33,1,92.73,0.0619
556,34,2,72.73,0.0616
557,32,0,112.73,0.0613
558,36,2,72.63,0.0610
559,35,1,92.33,0.0607
560,33,1,92.73,0.0604
561,35,3,52.73,0.0601
562,34,2,72.73,0.0598
563,34,2,72.73,0.0595
564,32,0,112.73,0.0592
565,38,2,72.23,0.0589
566,32,0,112.73,0.0586
567,34,2,72.73,0.0583
568,33,1,92.73,0.0580
569,33,1,92.73,0.0577
570,35,1,92.33,0.0574
571,32,0,112.73,0.0571
572,34,0,112.63,0.0569
573,32,0,112.73,0.0566
574,35,3,52.73,0.0563
575,35,3,52.73,0.0560
576,32,0,112.73,0.0557
577,33,1,92.73,0.0555
578,33,1,92.73,0.0552
579,32,0,112.73,0.0549
580,34,2,72.73,0.0546
581,33,1,92.73,0.0544
582,34,0,112.33,0.0541
583,33,1,92.73,0.0538
584,33,1,92.73,0.0535
585,34,2,72.73,0.0533
586,36,4,32.73,0.0530
587,32,0,112.73,0.0527
588,32,0,112.73,0.0525
589,33,1,92.73,0.0522
590,32,0,112.73,0.0520
591,33,1,92.73,0.0517
592,36,4,32.73,0.0514
593,33,1,92.73,0.0512
594,36,4,32.73,0.0509
595,32,0,112.73,0.0507
596,33,1,92.73,0.0504
597,33,1,92.73,0.0502
598,32,0,112.73,0.0500
599,35,3,52.73,0.0500
600,34,2,72.73,0.0500
601,33,1,92.73,0.0500
602,33,1,92.73,0.0500
603,32,0,112.73,0.0500
604,33,1,92.73,0.0500
605,34,2,72.73,0.0500
606,32,0,112.73,0.0500
607,34,2,72.73,0.0500
608,32,0,112.73,0.0500
1,32,0,112.73,0.0000
