episode,steps,hit_count,total_reward,epsilon
138,45,5,11.68,0.2498
139,45,5,11.68,0.2473
140,32,4,37.98,0.2449
141,39,7,-24.22,0.2424
142,41,11,-103.12,0.2400
143,40,8,-43.32,0.2376
144,59,9,-83.72,0.2352
145,37,5,16.38,0.2329
146,46,4,33.58,0.2305
147,36,8,-42.32,0.2282
148,38,6,-3.72,0.2259
149,57,5,-3.32,0.2237
150,46,10,-84.62,0.2215
151,60,8,-51.12,0.2192
152,34,6,-2.02,0.2170
153,44,10,-85.32,0.2149
154,42,8,-45.02,0.2127
155,35,3,57.18,0.2106
156,31,3,57.98,0.2085
157,37,5,17.48,0.2064
158,42,6,-4.62,0.2043
159,46,4,32.08,0.2023
160,33,5,17.98,0.2003
161,56,10,-96.52,0.1983
162,35,7,-22.92,0.1963
163,41,5,15.08,0.1943
164,31,3,57.98,0.1924
165,31,3,57.98,0.1905
166,33,5,17.98,0.1886
167,40,6,-5.02,0.1867
168,44,6,-11.42,0.1848
169,34,2,76.98,0.1830
170,33,5,17.68,0.1811
171,36,6,-2.82,0.1793
172,56,6,-19.22,0.1775
173,66,8,-103.32,0.1757
174,41,5,11.18,0.1740
175,35,3,57.58,0.1722
176,31,3,57.98,0.1705
177,36,8,-42.32,0.1688
178,54,6,-19.42,0.1671
179,51,7,-37.12,0.1655
180,42,4,34.28,0.1638
181,30,2,77.98,0.1622
182,37,5,16.98,0.1605
183,30,2,77.98,0.1589
184,31,1,97.98,0.1574
185,39,7,-25.12,0.1558
186,72,4,-55.72,0.1542
187,29,1,97.98,0.1527
188,35,1,96.18,0.1512
189,40,6,-3.82,0.1496
190,32,2,77.78,0.1481
191,33,3,57.48,0.1467
192,42,6,-5.82,0.1452
193,50,2,58.78,0.1437
194,34,4,37.18,0.1423
195,33,3,57.48,0.1409
196,30,2,77.98,0.1395
197,48,6,-9.42,0.1381
198,37,5,15.48,0.1367
199,45,3,52.98,0.1353
200,35,1,95.58,0.1340
201,33,1,96.98,0.1326
202,49,5,5.28,0.1313
203,30,2,77.98,0.1300
204,35,3,57.28,0.1287
205,50,4,17.88,0.1274
206,36,2,74.68,0.1261
207,32,4,37.98,0.1249
208,34,2,76.98,0.1236
209,53,3,38.98,0.1224
210,32,2,77.48,0.1212
211,67,7,-93.62,0.1200
212,30,0,117.78,0.1188
213,44,2,73.78,0.1176
214,44,0,107.58,0.1164
215,30,2,77.98,0.1152
216,39,7,-24.62,0.1141
217,29,1,97.98,0.1129
218,29,1,97.98,0.1118
219,30,2,77.98,0.1107
220,28,0,117.98,0.1096
221,36,2,74.68,0.1085
222,38,0,112.78,0.1074
223,80,2,-18.22,0.1063
224,33,1,96.98,0.1053
225,37,1,93.58,0.1042
226,36,4,37.48,0.1032
227,30,0,117.78,0.1021
228,29,1,97.98,0.1011
229,33,1,97.78,0.1001
230,33,1,96.98,0.0991
231,38,0,110.98,0.0981
232,35,3,56.38,0.0971
233,31,3,57.68,0.0962
234,31,3,57.68,0.0952
235,32,4,37.98,0.0942
236,33,3,57.48,0.0933
237,39,3,52.08,0.0924
238,55,1,48.58,0.0914
239,30,2,77.98,0.0905
240,31,3,57.98,0.0896
241,34,0,115.78,0.0887
242,39,3,54.48,0.0878
243,45,7,-28.42,0.0870
244,42,4,29.18,0.0861
245,30,2,77.98,0.0852
246,30,2,77.98,0.0844
247,28,0,117.98,0.0835
248,28,0,117.98,0.0827
249,36,2,74.68,0.0819
250,28,0,117.98,0.0811
251,28,0,117.98,0.0802
252,47,3,32.08,0.0794
253,36,0,115.38,0.0787
254,30,2,77.98,0.0779
255,29,1,97.98,0.0771
256,31,1,97.98,0.0763
257,30,2,77.98,0.0756
258,28,0,117.98,0.0748
259,29,1,97.98,0.0740
260,28,0,117.98,0.0733
261,39,5,16.18,0.0726
262,37,5,17.78,0.0718
263,29,1,97.98,0.0711
264,28,0,117.98,0.0704
265,31,1,97.78,0.0697
266,29,1,97.98,0.0690
267,34,4,37.78,0.0683
268,32,2,77.78,0.0676
269,31,1,97.98,0.0670
270,28,0,117.98,0.0663
271,31,3,57.98,0.0656
272,29,1,97.98,0.0650
273,31,3,57.98,0.0643
274,30,2,77.98,0.0637
275,31,3,57.98,0.0630
276,30,2,77.98,0.0624
277,32,2,77.78,0.0618
278,39,1,94.78,0.0612
279,31,3,57.98,0.0606
280,29,1,197.98,0.0600
281,31,3,57.98,0.0594
282,32,2,77.78,0.0588
283,30,0,117.78,0.0582
284,36,2,75.58,0.0576
285,39,1,90.98,0.0570
286,34,0,116.18,0.0565
287,41,1,89.28,0.0559
288,33,1,96.98,0.0553
289,36,2,74.68,0.0548
290,29,1,97.98,0.0542
291,29,1,97.98,0.0537
292,39,1,93.08,0.0531
293,61,3,6.98,0.0526
294,44,2,70.28,0.0521
295,34,2,76.98,0.0516
296,34,0,116.38,0.0511
297,46,2,69.68,0.0505
298,28,0,117.98,0.0500
299,31,3,57.98,0.0495
300,32,0,116.98,0.0495
301,36,2,76.98,0.0495
302,28,0,117.98,0.0495
303,36,0,113.58,0.0495
304,28,0,117.98,0.0495
305,28,0,117.98,0.0495
