episode,steps,hit_count,total_reward,epsilon
197,36,6,-8.07,0.3725
198,41,9,-68.47,0.3707
199,35,7,-27.67,0.3688
200,48,12,-128.97,0.3670
201,48,14,-168.87,0.3651
202,43,9,-68.87,0.3633
203,37,9,-67.67,0.3615
204,43,11,-108.47,0.3597
205,43,11,-108.47,0.3579
206,39,7,-28.47,0.3561
207,36,8,-47.67,0.3543
208,34,6,-7.67,0.3525
209,46,14,-168.47,0.3508
210,41,7,-28.87,0.3490
211,39,9,-68.07,0.3473
212,40,8,-48.47,0.3455
213,38,6,-8.47,0.3438
214,41,9,-68.47,0.3421
215,39,11,-107.67,0.3404
216,38,6,-8.47,0.3387
217,43,7,-29.27,0.3370
218,41,9,-68.47,0.3353
219,30,2,72.33,0.3336
220,34,4,31.93,0.3320
221,31,3,52.33,0.3303
222,34,4,31.93,0.3286
223,30,2,72.33,0.3270
224,36,8,-47.67,0.3254
225,45,9,-69.27,0.3237
226,46,12,-128.87,0.3221
227,44,12,-128.47,0.3205
228,35,7,-27.67,0.3189
229,37,9,-67.67,0.3173
230,36,6,-8.07,0.3157
231,44,10,-88.87,0.3141
232,36,8,-47.67,0.3126
233,37,7,-28.07,0.3110
234,36,8,-47.67,0.3095
235,32,4,32.33,0.3079
236,34,6,-7.67,0.3064
237,51,13,-149.67,0.3048
238,38,6,-8.47,0.3033
239,38,6,-8.47,0.3018
240,40,8,-48.47,0.3003
241,34,6,-7.67,0.2988
242,39,7,-28.47,0.2973
243,32,2,71.93,0.2958
244,34,4,31.93,0.2943
245,31,3,52.33,0.2929
246,38,10,-87.67,0.2914
247,35,5,11.93,0.2899
248,37,9,-67.67,0.2885
249,36,8,-47.67,0.2870
250,41,13,-147.67,0.2856
251,32,4,32.33,0.2842
252,33,5,12.33,0.2828
253,37,7,-28.07,0.2813
254,41,11,-108.07,0.2799
255,37,7,-28.07,0.2785
256,39,7,-28.47,0.2771
257,34,4,31.93,0.2758
258,29,1,92.33,0.2744
259,33,5,12.33,0.2730
260,34,4,31.93,0.2716
261,34,4,31.93,0.2703
262,40,8,-48.47,0.2689
263,38,6,-8.47,0.2676
264,35,5,11.93,0.2663
265,31,3,52.33,0.2649
266,37,7,-28.07,0.2636
267,34,4,31.93,0.2623
268,37,5,11.53,0.2610
269,41,9,-68.17,0.2597
270,35,7,-27.67,0.2584
271,33,5,12.33,0.2571
272,39,7,-28.47,0.2558
273,31,3,52.33,0.2545
274,32,4,32.33,0.2532
275,30,2,72.33,0.2520
276,33,5,12.33,0.2507
277,36,4,31.53,0.2495
278,35,5,11.93,0.2482
279,35,3,51.53,0.2470
280,36,8,-47.67,0.2457
281,41,9,-68.47,0.2445
282,34,6,-7.67,0.2433
283,37,7,-28.07,0.2421
284,32,4,32.33,0.2409
285,35,7,-27.67,0.2397
286,35,7,-27.67,0.2385
287,32,4,32.33,0.2373
288,33,5,12.33,0.2361
289,34,6,-7.67,0.2349
290,36,6,-8.07,0.2337
291,34,6,-7.67,0.2326
292,33,5,12.33,0.2314
293,31,3,52.33,0.2302
294,36,8,-47.67,0.2291
295,41,11,-108.07,0.2279
296,36,6,-8.07,0.2268
297,34,6,-7.67,0.2257
298,30,2,72.33,0.2245
299,35,5,11.93,0.2234
300,29,1,92.33,0.2223
301,32,4,32.33,0.2212
302,39,5,11.13,0.2201
303,37,7,-28.07,0.2190
304,30,2,72.33,0.2179
305,33,3,51.93,0.2168
306,31,3,52.33,0.2157
307,28,0,112.33,0.2146
308,35,3,51.53,0.2136
309,36,4,31.53,0.2125
310,38,6,-8.47,0.2114
311,33,5,12.33,0.2104
312,32,2,71.93,0.2093
313,34,4,31.93,0.2083
314,38,6,-8.47,0.2072
315,39,11,-107.67,0.2062
316,38,4,31.43,0.2052
317,33,3,51.93,0.2041
318,39,9,-68.07,0.2031
319,35,7,-27.67,0.2021
320,34,6,-7.67,0.2011
321,34,4,31.93,0.2001
322,29,1,92.33,0.1991
323,32,4,32.33,0.1981
324,39,9,-68.07,0.1971
325,33,5,12.33,0.1961
326,32,4,32.33,0.1951
327,33,5,12.33,0.1942
328,35,1,91.13,0.1932
329,36,4,31.53,0.1922
330,30,2,72.33,0.1913
331,32,4,32.33,0.1903
332,29,1,92.33,0.1893
333,35,7,-27.67,0.1884
334,34,6,-7.67,0.1875
335,35,5,11.93,0.1865
336,31,3,52.33,0.1856
337,33,3,51.93,0.1847
338,31,3,52.33,0.1837
339,31,3,52.33,0.1828
340,36,8,-47.67,0.1819
341,34,6,-7.67,0.1810
342,31,3,52.33,0.1801
343,37,5,11.53,0.1792
344,30,2,72.33,0.1783
345,37,5,11.53,0.1774
346,31,3,52.33,0.1765
347,31,1,91.93,0.1756
348,34,4,31.93,0.1748
349,33,3,52.23,0.1739
350,33,3,51.93,0.1730
351,33,5,12.33,0.1721
352,30,2,72.33,0.1713
353,33,5,12.33,0.1704
354,33,5,12.33,0.1696
355,32,2,71.93,0.1687
356,28,0,112.33,0.1679
357,39,7,-28.47,0.1670
358,34,4,31.93,0.1662
359,34,6,-7.67,0.1654
360,31,3,52.33,0.1646
361,33,5,12.33,0.1637
362,36,4,31.53,0.1629
363,32,4,32.33,0.1621
364,29,1,92.33,0.1613
365,31,3,52.33,0.1605
366,33,5,12.33,0.1597
367,31,3,52.33,0.1589
368,29,1,92.33,0.1581
369,32,2,71.93,0.1573
370,34,2,71.53,0.1565
371,30,2,72.33,0.1557
372,34,4,31.93,0.1549
373,29,1,92.33,0.1542
374,37,5,11.53,0.1534
375,30,2,72.33,0.1526
376,33,5,12.33,0.1519
377,29,1,92.33,0.1511
378,34,4,31.93,0.1504
379,32,4,32.33,0.1496
380,28,0,112.33,0.1489
381,35,5,11.93,0.1481
382,31,3,52.33,0.1474
383,30,2,72.33,0.1466
384,31,1,91.93,0.1459
385,33,5,12.33,0.1452
386,31,3,52.33,0.1444
387,32,2,71.93,0.1437
388,31,3,52.33,0.1430
389,31,3,52.33,0.1423
390,34,6,-7.67,0.1416
391,31,3,52.33,0.1409
392,28,0,112.33,0.1402
393,31,1,91.93,0.1395
394,29,1,92.33,0.1388
395,30,2,72.33,0.1381
396,36,4,31.53,0.1374
397,34,6,-7.67,0.1367
398,33,3,51.93,0.1360
399,30,0,111.93,0.1353
400,32,4,32.33,0.1347
401,31,3,52.33,0.1340
402,29,1,92.33,0.1333
403,32,4,32.33,0.1326
404,31,3,52.33,0.1320
405,30,2,72.33,0.1313
406,28,0,112.33,0.1307
407,30,0,111.93,0.1300
408,33,5,12.33,0.1294
409,33,5,12.33,0.1287
410,33,5,12.33,0.1281
411,33,5,12.33,0.1274
412,32,4,32.33,0.1268
413,31,3,52.33,0.1262
414,33,5,12.33,0.1255
415,29,1,92.33,0.1249
416,30,2,72.33,0.1243
417,33,5,12.33,0.1237
418,28,0,112.33,0.1230
419,31,3,52.33,0.1224
420,32,4,32.33,0.1218
421,33,3,51.93,0.1212
422,28,0,112.33,0.1206
423,30,2,72.33,0.1200
424,30,2,72.33,0.1194
425,31,3,52.33,0.1188
426,29,1,92.33,0.1182
427,33,3,51.93,0.1176
428,31,3,52.33,0.1170
429,29,1,92.33,0.1164
430,33,5,12.33,0.1159
431,29,1,92.33,0.1153
432,34,4,31.93,0.1147
433,30,2,72.33,0.1141
434,31,3,52.33,0.1136
435,28,0,112.33,0.1130
436,30,2,72.33,0.1124
437,29,1,92.33,0.1119
438,32,2,71.93,0.1113
439,31,3,52.33,0.1107
440,34,6,-7.67,0.1102
441,32,4,32.33,0.1096
442,30,2,72.33,0.1091
443,31,3,52.33,0.1085
444,30,2,72.33,0.1080
445,29,1,92.33,0.1075
446,29,1,92.33,0.1069
447,32,4,32.33,0.1064
448,33,5,12.33,0.1059
449,30,2,72.33,0.1053
450,30,2,72.33,0.1048
451,28,0,112.33,0.1043
452,29,1,92.33,0.1038
453,29,1,92.33,0.1032
454,28,0,112.33,0.1027
455,36,6,-8.07,0.1022
456,32,4,32.33,0.1017
457,31,3,52.33,0.1012
458,30,2,72.33,0.1007
459,28,0,112.33,0.1002
460,31,3,52.33,0.0997
461,28,0,112.33,0.0992
462,32,2,71.93,0.0987
463,30,2,72.33,0.0982
464,32,2,71.93,0.0977
465,29,1,92.33,0.0972
466,30,2,72.33,0.0967
467,31,3,52.33,0.0962
468,29,1,92.33,0.0958
469,32,2,71.93,0.0953
470,32,2,71.93,0.0948
471,29,1,92.33,0.0943
472,31,3,52.33,0.0939
473,30,2,72.33,0.0934
474,30,2,72.33,0.0929
475,30,2,72.33,0.0925
476,28,0,112.33,0.0920
477,28,0,112.33,0.0915
478,28,0,112.33,0.0911
479,29,1,92.33,0.0906
480,30,2,72.33,0.0902
481,32,4,32.33,0.0897
482,29,1,92.33,0.0893
483,33,3,51.93,0.0888
484,29,1,92.33,0.0884
485,29,1,92.33,0.0879
486,28,0,112.33,0.0875
487,29,1,92.33,0.0871
488,33,5,12.33,0.0866
489,28,0,112.33,0.0862
490,32,4,32.33,0.0858
491,31,3,52.33,0.0853
492,31,3,52.33,0.0849
493,30,2,72.33,0.0845
494,30,2,72.33,0.0841
495,28,0,112.33,0.0836
496,32,2,71.93,0.0832
497,29,1,92.33,0.0828
498,30,0,111.93,0.0824
499,34,4,31.93,0.0820
500,30,2,72.33,0.0816
501,30,2,72.33,0.0812
502,28,0,112.33,0.0808
503,30,2,72.33,0.0804
504,28,0,112.33,0.0800
505,29,1,92.33,0.0796
506,29,1,92.33,0.0792
507,31,3,52.33,0.0788
508,29,1,92.33,0.0784
509,28,0,112.33,0.0780
510,30,0,111.93,0.0776
511,30,2,72.33,0.0772
512,30,2,72.33,0.0768
513,32,2,71.93,0.0764
514,29,1,92.33,0.0760
515,29,1,92.33,0.0757
516,30,2,72.33,0.0753
517,28,0,112.33,0.0749
518,32,2,71.93,0.0745
519,30,2,72.33,0.0742
520,33,3,51.93,0.0738
521,29,1,92.33,0.0734
522,28,0,112.33,0.0731
523,32,4,32.33,0.0727
524,29,1,92.33,0.0723
525,31,1,91.93,0.0720
526,30,2,72.33,0.0716
527,31,3,52.33,0.0712
528,30,2,72.33,0.0709
529,28,0,112.33,0.0705
530,28,0,112.33,0.0702
531,29,1,92.33,0.0698
532,32,2,71.93,0.0695
533,29,1,92.33,0.0691
534,28,0,112.33,0.0688
535,30,2,72.33,0.0684
536,29,1,92.33,0.0681
537,30,2,72.33,0.0678
538,30,2,72.33,0.0674
539,29,1,92.33,0.0671
540,29,1,92.33,0.0668
541,29,1,92.33,0.0664
542,29,1,92.33,0.0661
543,28,0,112.33,0.0658
544,29,1,92.33,0.0654
545,29,1,92.33,0.0651
546,31,1,91.93,0.0648
547,29,1,92.33,0.0645
548,30,0,111.93,0.0641
549,29,1,92.33,0.0638
550,30,2,72.33,0.0635
551,28,0,112.33,0.0632
552,28,0,112.33,0.0629
553,29,1,92.33,0.0625
554,28,0,112.33,0.0622
555,31,1,91.93,0.0619
556,29,1,92.33,0.0616
557,28,0,112.33,0.0613
558,28,0,112.33,0.0610
559,30,0,111.93,0.0607
560,31,3,52.33,0.0604
561,29,1,92.33,0.0601
562,31,3,52.33,0.0598
563,29,1,92.33,0.0595
564,28,0,112.33,0.0592
565,29,1,92.33,0.0589
566,29,1,92.33,0.0586
567,29,1,92.33,0.0583
568,29,1,92.33,0.0580
569,28,0,112.33,0.0577
570,29,1,92.33,0.0574
571,30,2,72.33,0.0571
572,28,0,112.33,0.0569
573,28,0,112.33,0.0566
574,32,2,71.93,0.0563
575,29,1,92.33,0.0560
576,29,1,92.33,0.0557
577,28,0,112.33,0.0555
578,29,1,92.33,0.0552
579,29,1,92.33,0.0549
580,32,2,71.93,0.0546
581,29,1,92.33,0.0544
582,28,0,112.33,0.0541
583,30,0,111.93,0.0538
584,28,0,112.33,0.0535
585,28,0,112.33,0.0533
586,30,2,72.33,0.0530
587,29,1,92.33,0.0527
588,29,1,92.33,0.0525
589,29,1,92.33,0.0522
590,28,0,112.33,0.0520
591,31,1,92.23,0.0517
592,28,0,112.33,0.0514
593,28,0,112.33,0.0512
594,29,1,92.33,0.0509
595,28,0,112.33,0.0507
596,30,2,72.33,0.0504
597,29,1,92.33,0.0502
598,28,0,112.33,0.0500
599,28,0,112.33,0.0500
600,29,1,92.33,0.0500
601,28,0,112.33,0.0500
602,29,1,92.33,0.0500
603,29,1,92.33,0.0500
604,28,0,112.33,0.0500
605,28,0,112.33,0.0500
606,29,1,92.33,0.0500
607,29,1,92.33,0.0500
608,28,0,112.33,0.0500
