episode,steps,hit_count,total_reward,epsilon
143,62,16,-204.42,0.2376
144,45,5,19.18,0.2352
145,50,10,-81.12,0.2329
146,45,5,19.18,0.2305
147,52,10,-82.72,0.2282
148,46,4,38.78,0.2259
149,44,4,39.18,0.2237
150,54,10,-82.82,0.2215
151,44,2,78.48,0.2192
152,52,8,-42.57,0.2170
153,45,5,19.18,0.2149
154,48,6,-2.42,0.2127
155,45,5,19.18,0.2106
156,51,7,-21.92,0.2085
157,50,8,-41.82,0.2064
158,46,6,-0.82,0.2043
159,46,4,37.58,0.2023
160,44,4,38.88,0.2003
161,47,5,18.78,0.1983
162,51,9,-61.82,0.1963
163,42,2,79.18,0.1943
164,46,6,-0.82,0.1924
165,46,6,-0.82,0.1905
166,46,4,38.78,0.1886
167,49,7,-22.12,0.1867
168,48,8,-41.12,0.1848
169,51,7,-22.22,0.1830
170,50,4,37.38,0.1811
171,45,5,18.88,0.1793
172,54,8,-42.92,0.1775
173,41,1,99.18,0.1757
174,55,9,-63.27,0.1740
175,43,3,59.18,0.1722
176,41,1,99.18,0.1705
177,44,4,39.18,0.1688
178,45,3,58.48,0.1671
179,46,6,-0.82,0.1655
180,53,9,-63.42,0.1638
181,42,2,79.18,0.1622
182,44,4,38.88,0.1605
183,45,5,19.18,0.1589
184,42,2,79.18,0.1574
185,44,4,39.18,0.1558
186,44,2,78.78,0.1542
187,41,1,99.18,0.1527
188,47,7,-20.82,0.1512
189,45,5,19.18,0.1496
190,46,4,38.18,0.1481
191,44,4,39.18,0.1467
192,42,2,79.18,0.1452
193,47,7,-20.82,0.1437
194,46,6,-1.12,0.1423
195,46,6,-0.82,0.1409
196,42,2,79.18,0.1395
197,45,5,18.88,0.1381
198,40,0,119.18,0.1367
199,43,1,98.78,0.1353
200,50,8,-41.82,0.1340
201,43,3,59.18,0.1326
202,51,5,17.38,0.1313
203,45,3,58.18,0.1300
204,45,5,18.88,0.1287
205,43,1,98.78,0.1274
206,42,2,79.18,0.1261
207,41,1,99.18,0.1249
208,48,8,-41.12,0.1236
209,44,4,38.88,0.1224
210,44,4,39.18,0.1212
211,45,3,58.78,0.1200
212,44,4,38.88,0.1188
213,44,2,78.78,0.1176
214,44,4,38.88,0.1164
215,47,7,-20.82,0.1152
216,43,3,59.18,0.1141
217,47,5,18.48,0.1129
218,43,3,59.18,0.1118
219,42,2,79.18,0.1107
220,42,2,79.18,0.1096
221,43,3,59.18,0.1085
222,46,4,38.48,0.1074
223,46,4,38.48,0.1063
224,41,1,99.18,0.1053
225,42,2,79.18,0.1042
226,43,3,59.18,0.1032
227,46,4,38.78,0.1021
228,44,4,39.18,0.1011
229,43,1,98.78,0.1001
230,41,1,99.18,0.0991
231,45,3,58.78,0.0981
232,44,4,39.18,0.0971
233,43,3,59.18,0.0962
234,45,5,18.88,0.0952
235,44,4,39.18,0.0942
236,42,2,79.18,0.0933
237,42,2,79.18,0.0924
238,41,1,99.18,0.0914
239,40,0,119.18,0.0905
240,44,4,38.88,0.0896
241,42,2,79.18,0.0887
242,44,2,78.78,0.0878
243,44,4,39.18,0.0870
244,40,0,119.18,0.0861
245,46,4,38.18,0.0852
246,43,3,59.18,0.0844
247,41,1,99.18,0.0835
248,40,0,119.18,0.0827
249,44,2,78.78,0.0819
250,45,1,98.38,0.0811
251,40,0,119.18,0.0802
252,42,2,79.18,0.0794
253,42,2,79.18,0.0787
254,41,1,99.18,0.0779
255,45,3,58.78,0.0771
256,43,3,59.18,0.0763
257,44,4,39.18,0.0756
258,41,1,99.18,0.0748
259,41,1,99.18,0.0740
260,44,2,78.78,0.0733
261,40,0,119.18,0.0726
262,43,3,59.18,0.0718
263,44,4,39.18,0.0711
264,41,1,99.18,0.0704
265,42,2,79.18,0.0697
266,42,2,79.18,0.0690
267,41,1,99.18,0.0683
268,42,2,79.18,0.0676
269,41,1,99.18,0.0670
270,43,3,59.18,0.0663
271,46,4,38.48,0.0656
272,42,2,78.88,0.0650
273,47,5,18.48,0.0643
274,41,1,99.18,0.0637
275,45,5,19.18,0.0630
276,42,2,79.18,0.0624
277,41,1,99.18,0.0618
278,41,1,99.18,0.0612
279,42,2,79.18,0.0606
280,41,1,99.18,0.0600
281,44,4,39.18,0.0594
282,41,1,99.18,0.0588
283,41,1,99.18,0.0582
284,42,2,79.18,0.0576
285,42,2,79.18,0.0570
286,44,0,118.03,0.0565
287,42,2,79.18,0.0559
288,44,4,39.18,0.0553
289,43,3,59.18,0.0548
290,41,1,99.18,0.0542
291,40,0,119.18,0.0537
292,42,2,79.18,0.0531
293,43,1,98.48,0.0526
294,40,0,119.18,0.0521
295,42,2,79.18,0.0516
296,40,0,119.18,0.0511
297,40,0,119.18,0.0505
298,41,1,99.18,0.0500
299,41,1,99.18,0.0500
300,40,0,119.18,0.0500
301,41,1,99.18,0.0500
302,42,2,79.18,0.0500
303,43,1,98.78,0.0500
304,41,1,99.18,0.0500
305,40,0,119.18,0.0500
306,42,0,118.78,0.0500
307,41,1,99.18,0.0500
308,41,1,99.18,0.0500
