episode,steps,hit_count,total_reward,epsilon
181,58,4,39.38,0.1622
182,59,5,18.78,0.1605
183,73,11,-105.52,0.1589
184,110,8,-146.02,0.1574
185,100,14,-239.12,0.1558
186,60,8,-41.92,0.1542
187,93,11,-116.72,0.1527
188,69,7,-23.52,0.1512
189,69,7,-24.12,0.1496
190,64,4,34.28,0.1481
191,70,10,-85.12,0.1467
192,75,5,6.58,0.1452
193,73,9,-64.32,0.1437
194,72,6,-15.02,0.1423
195,78,8,-52.42,0.1409
196,58,4,38.18,0.1395
197,57,3,58.78,0.1381
198,90,6,-21.62,0.1367
199,69,5,13.58,0.1353
200,83,5,6.78,0.1340
201,77,5,6.48,0.1326
202,68,6,-2.72,0.1313
203,70,8,-48.92,0.1300
204,105,11,-135.02,0.1287
205,76,8,-47.12,0.1274
206,62,4,36.42,0.1261
207,121,9,-161.82,0.1249
208,95,5,-9.42,0.1236
209,70,2,70.48,0.1224
210,103,9,-101.52,0.1212
211,92,8,-100.02,0.1200
212,78,4,17.28,0.1188
213,67,1,92.18,0.1176
214,71,7,-24.62,0.1164
215,100,8,-70.22,0.1152
216,66,2,76.58,0.1141
217,139,11,-221.82,0.1129
218,95,9,-81.62,0.1118
219,104,6,-62.32,0.1107
220,88,8,-66.62,0.1096
221,67,3,55.08,0.1085
222,98,10,-94.22,0.1074
223,187,15,-396.72,0.1063
224,78,6,-16.82,0.1053
225,113,5,-114.32,0.1042
226,75,3,46.98,0.1032
227,94,8,-71.02,0.1021
228,52,2,79.78,0.1011
229,79,5,6.28,0.1001
230,58,4,38.98,0.0991
231,58,2,77.38,0.0981
232,64,2,74.58,0.0971
233,59,3,55.58,0.0962
234,61,7,-24.22,0.0952
235,55,5,19.48,0.0942
236,63,5,17.48,0.0933
237,60,2,75.98,0.0924
238,70,4,35.48,0.0914
239,54,2,78.98,0.0905
240,64,0,115.68,0.0896
241,121,3,14.78,0.0887
242,67,3,55.68,0.0878
243,58,0,117.78,0.0870
244,64,2,77.38,0.0861
245,60,2,77.18,0.0852
246,57,1,98.58,0.0844
247,83,11,-113.02,0.0835
248,57,1,97.68,0.0827
249,54,0,118.18,0.0819
250,50,2,79.98,0.0811
251,59,1,98.68,0.0802
252,51,1,99.48,0.0794
253,52,0,219.28,0.0787
254,63,1,96.18,0.0779
255,70,6,-9.42,0.0771
256,59,5,18.78,0.0763
257,50,2,79.98,0.0756
258,51,3,59.98,0.0748
259,61,3,57.18,0.0740
260,76,4,25.28,0.0733
261,79,3,43.08,0.0726
262,63,1,96.98,0.0718
263,76,2,69.88,0.0711
264,104,6,-29.32,0.0704
265,185,7,-460.32,0.0697
266,55,3,59.28,0.0690
267,64,4,34.88,0.0683
268,73,3,48.48,0.0676
269,69,3,40.78,0.0670
270,72,2,65.78,0.0663
271,50,2,79.98,0.0656
272,55,1,98.78,0.0650
273,61,5,17.38,0.0643
274,81,1,88.58,0.0637
275,64,0,114.48,0.0630
276,58,4,38.78,0.0624
277,50,2,79.98,0.0618
278,54,0,118.18,0.0612
279,52,4,39.98,0.0606
280,55,3,59.28,0.0600
281,67,3,55.18,0.0594
282,55,1,99.08,0.0588
283,53,1,98.38,0.0582
284,66,2,73.58,0.0576
285,49,1,99.98,0.0570
286,117,11,-159.22,0.0565
287,118,2,-38.12,0.0559
288,70,0,84.78,0.0553
289,54,2,78.98,0.0548
290,55,3,58.68,0.0542
291,66,4,34.98,0.0537
292,60,4,36.18,0.0531
293,67,1,91.58,0.0526
294,53,1,99.58,0.0521
295,70,2,73.78,0.0516
296,54,2,79.28,0.0511
297,55,3,59.58,0.0505
298,54,0,118.18,0.0500
299,78,4,0.18,0.0495
300,58,0,116.28,0.0495
301,63,5,16.28,0.0495
302,71,1,85.48,0.0495
303,72,2,66.98,0.0495
304,141,3,-162.02,0.0495
305,133,3,-213.12,0.0495
306,66,2,75.68,0.0495
307,50,0,119.78,0.0495
308,81,1,80.28,0.0495
309,52,2,79.78,0.0495
310,54,2,78.98,0.0495
311,69,1,91.38,0.0495
