episode,steps,hit_count,total_reward,epsilon
203,87,11,-97.52,0.1300
204,117,9,-119.32,0.1287
205,91,3,52.58,0.1274
206,88,10,-78.02,0.1261
207,81,5,22.78,0.1249
208,87,5,21.78,0.1236
209,83,3,61.78,0.1224
210,82,6,2.78,0.1212
211,93,7,-19.22,0.1200
212,82,6,2.78,0.1188
213,82,6,2.48,0.1176
214,89,7,-18.12,0.1164
215,88,12,-17.52,0.1152
216,80,4,42.78,0.1141
217,96,10,-82.52,0.1129
218,86,8,-37.72,0.1118
219,81,3,62.28,0.1107
220,90,8,-38.82,0.1096
221,81,5,22.78,0.1085
222,84,8,-37.52,0.1074
223,86,6,2.38,0.1063
224,83,7,-17.22,0.1053
225,81,5,22.78,0.1042
226,77,1,102.78,0.1032
227,84,8,-37.52,0.1021
228,84,6,2.28,0.1011
229,86,6,1.68,0.1001
230,89,9,-58.52,0.0991
231,88,10,-78.12,0.0981
232,78,2,82.78,0.0971
233,85,7,-17.42,0.0962
234,80,2,82.58,0.0952
235,81,5,22.78,0.0942
236,86,2,81.08,0.0933
237,115,9,-113.32,0.0924
238,89,7,-19.12,0.0914
239,93,3,54.78,0.0905
240,146,10,-265.92,0.0896
241,273,11,-938.12,0.0887
242,91,3,55.28,0.0878
243,82,6,2.78,0.0870
244,107,7,-45.72,0.0861
245,114,10,-143.32,0.0852
246,111,5,-15.02,0.0844
247,92,6,-3.02,0.0835
248,91,5,16.98,0.0827
249,94,4,26.68,0.0819
250,94,2,64.38,0.0811
251,100,4,25.78,0.0802
252,102,4,15.68,0.0794
253,141,5,-165.92,0.0787
254,80,2,82.58,0.0779
255,81,1,101.78,0.0771
256,90,4,35.78,0.0763
257,89,5,17.18,0.0756
258,122,6,-75.92,0.0748
259,87,3,162.18,0.0740
260,121,5,-50.22,0.0733
261,79,3,62.78,0.0726
262,78,0,122.58,0.0718
263,76,0,122.78,0.0711
264,86,2,79.88,0.0704
265,79,3,62.78,0.0697
266,80,4,42.78,0.0690
267,77,1,102.78,0.0683
268,78,2,82.78,0.0676
269,78,2,82.78,0.0670
270,83,7,-17.52,0.0663
271,78,2,82.78,0.0656
272,81,5,22.78,0.0650
273,78,2,82.78,0.0643
274,80,4,42.78,0.0637
275,80,4,42.78,0.0630
276,79,3,62.78,0.0624
277,77,1,102.78,0.0618
278,80,4,42.78,0.0612
279,79,3,62.78,0.0606
280,78,2,82.78,0.0600
281,76,0,122.78,0.0594
282,79,3,62.78,0.0588
283,78,2,82.78,0.0582
284,78,2,82.78,0.0576
285,77,1,102.78,0.0570
286,78,2,82.78,0.0565
287,82,4,42.58,0.0559
288,79,3,62.78,0.0553
289,85,3,61.58,0.0548
290,77,1,102.78,0.0542
291,80,2,82.58,0.0537
292,76,0,122.78,0.0531
293,77,1,102.78,0.0526
294,77,1,102.78,0.0521
295,78,2,82.78,0.0516
296,76,0,122.78,0.0511
297,78,2,82.78,0.0505
298,79,3,62.78,0.0500
299,79,3,62.78,0.0495
300,79,1,102.58,0.0495
301,83,3,61.78,0.0495
302,82,2,81.78,0.0495
303,77,1,102.78,0.0495
304,80,2,82.58,0.0495
305,77,1,102.78,0.0495
306,92,2,-29.42,0.0495
307,86,4,40.08,0.0495
308,80,4,42.48,0.0495
309,80,2,82.58,0.0495
310,79,3,62.78,0.0495
311,80,4,42.78,0.0495
