episode,steps,hit_count,total_reward,epsilon
193,54,6,-0.02,0.1437
194,54,2,78.53,0.1423
195,50,2,79.98,0.1409
196,55,3,59.18,0.1395
197,60,10,-81.02,0.1381
198,50,2,79.98,0.1367
199,58,6,-1.77,0.1353
200,48,0,119.98,0.1340
201,50,2,79.98,0.1326
202,60,10,-81.02,0.1313
203,51,3,59.98,0.1300
204,53,5,19.68,0.1287
205,55,3,58.83,0.1274
206,55,5,19.28,0.1261
207,56,6,-0.42,0.1249
208,52,3,60.78,0.1236
209,54,6,-0.02,0.1224
210,52,4,39.98,0.1212
211,53,5,19.98,0.1200
212,54,4,39.88,0.1188
213,55,5,19.28,0.1176
214,51,3,59.98,0.1164
215,57,7,-21.02,0.1152
216,55,5,19.28,0.1141
217,53,3,59.58,0.1129
218,55,7,-20.02,0.1118
219,58,6,-1.72,0.1107
220,51,1,99.88,0.1096
221,49,1,99.98,0.1085
222,52,4,39.98,0.1074
223,53,5,19.98,0.1063
224,52,2,79.58,0.1053
225,52,4,39.98,0.1042
226,50,2,79.98,0.1032
227,50,2,79.98,0.1021
228,52,4,39.68,0.1011
229,54,2,79.18,0.1001
230,54,4,39.28,0.0991
231,50,2,79.98,0.0981
232,53,5,19.98,0.0971
233,49,1,99.98,0.0962
234,53,5,19.98,0.0952
235,57,7,-21.02,0.0942
236,53,5,19.98,0.0933
237,48,0,119.98,0.0924
238,54,2,78.88,0.0914
239,50,2,79.98,0.0905
240,49,1,99.98,0.0896
241,52,4,39.98,0.0887
242,55,3,59.18,0.0878
243,54,4,39.58,0.0870
244,52,4,39.68,0.0861
245,52,4,39.68,0.0852
246,49,1,99.98,0.0844
247,50,2,79.98,0.0835
248,50,2,79.98,0.0827
249,49,1,99.98,0.0819
250,51,3,59.98,0.0811
251,51,1,99.58,0.0802
252,50,2,79.98,0.0794
253,55,7,-20.32,0.0787
254,50,2,79.98,0.0779
255,52,4,39.98,0.0771
256,54,4,39.28,0.0763
257,50,2,79.98,0.0756
258,52,4,39.98,0.0748
259,51,3,59.98,0.0740
260,53,3,59.58,0.0733
261,49,1,99.98,0.0726
262,50,2,79.98,0.0718
263,48,0,119.98,0.0711
264,49,1,99.98,0.0704
265,52,4,39.98,0.0697
266,52,2,79.28,0.0690
267,49,1,99.98,0.0683
268,53,1,99.18,0.0676
269,51,3,59.98,0.0670
270,50,2,79.98,0.0663
271,49,1,99.98,0.0656
272,48,0,119.98,0.0650
273,53,5,19.98,0.0643
274,50,2,79.98,0.0637
275,50,2,79.98,0.0630
276,51,3,59.68,0.0624
277,50,2,79.98,0.0618
278,51,3,59.98,0.0612
279,50,2,79.98,0.0606
280,50,2,79.98,0.0600
281,51,3,59.98,0.0594
282,51,3,59.98,0.0588
283,49,1,99.98,0.0582
284,50,2,79.98,0.0576
285,50,2,79.98,0.0570
286,51,3,59.98,0.0565
287,51,1,99.58,0.0559
288,51,1,99.58,0.0553
289,53,5,19.98,0.0548
290,49,1,99.98,0.0542
291,50,2,79.98,0.0537
292,49,1,99.98,0.0531
293,49,1,99.98,0.0526
294,49,1,99.98,0.0521
295,50,2,79.98,0.0516
296,49,1,99.98,0.0511
297,49,1,99.98,0.0505
298,50,2,79.98,0.0500
299,50,2,79.98,0.0500
300,50,2,79.98,0.0500
301,48,0,119.98,0.0500
302,49,1,99.98,0.0500
303,52,0,119.48,0.0500
304,49,1,99.98,0.0500
305,49,1,99.98,0.0500
306,49,1,99.98,0.0500
307,50,2,79.98,0.0500
308,48,0,119.98,0.0500
